"","FileName","frogID","begin.time.s","end.time.s","Note_type","note.dur.s","INI","note.period","note_num_series","call_type","series_type","series_seq","note_type_uc","note_type_relabel","call_type_relabel","series_bin","note_num_series_bin","series_seq_cat"
"1582","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,138.7688893,138.7844228,"1",0.0155,0.0490265,0.06456,1,"doublet","two",1,"1","1","doublet","2","1","1"
"1583","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,138.8334493,138.864623,"2",0.0312,0.154602,0.1857757,2,"doublet","two",1,"2","2","doublet","2","2","1"
"1584","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,139.019225,139.0342855,"1",0.0151,0.0438995,0.05896,3,"doublet","two",2,"1","1","doublet","2","3","100"
"1585","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,139.078185,139.0926351,"2",0.0145,1.1627655,1.1772156,4,"doublet","two",2,"2","2","doublet","2","4","100"
"1586","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,140.2554006,140.2708577,"1",0.0155,0.0542908,0.0697479,1,"doublet","solo",0,"1","1","doublet","1","1","0"
"1587","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,140.3251485,140.356841,"2",0.0317,1.1390991,1.1707916,2,"doublet","solo",0,"2","2","doublet","1","2","0"
"1588","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,141.4959401,141.5097719,"1",0.0138,0.0430835,0.0569153,1,"doublet","two",1,"1","1","doublet","2","1","1"
"1589","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,141.5528554,141.5849141,"2",0.0321,0.1592102,0.1912689,2,"doublet","two",1,"2","2","doublet","2","2","1"
"1590","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,141.7441243,141.7594747,"1",0.0154,0.0476379,0.0629883,3,"doublet","two",2,"1","1","doublet","2","3","100"
"1591","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,141.8071126,141.8252095,"2",0.0181,1.1866761,1.204773,4,"doublet","two",2,"2","2","doublet","2","4","100"
"1592","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,143.0118856,143.0276631,"1",0.0158,0.0478058,0.0635833,1,"doublet","solo",0,"1","1","doublet","1","1","0"
"1593","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,143.0754689,143.1051473,"2",0.0297,3.867752,3.8974304,2,"doublet","solo",0,"2","2","doublet","1","2","0"
"1594","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,146.9728993,146.9889094,"1",0.016,0.0489619,0.064972,1,"doublet","solo",0,"1","1","doublet","1","1","0"
"1595","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,147.0378713,147.066512,"2",0.0286,1.2416992,1.2703399,2,"doublet","solo",0,"2","2","doublet","1","2","0"
"1596","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,148.3082112,148.3243184,"1",0.0161,0.0460419,0.0621491,1,"doublet","solo",0,"1","1","doublet","1","1","0"
"1597","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,148.3703603,148.3981008,"2",0.0277,1.2978363,1.3255768,2,"doublet","solo",0,"2","2","doublet","1","2","0"
"1598","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,149.6959371,149.711379,"1",0.0154,0.0445404,0.0599823,1,"doublet","solo",0,"1","1","doublet","1","1","0"
"1599","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,149.7559194,149.784438,"2",0.0285,3.1088715,3.1373901,2,"doublet","solo",0,"2","2","doublet","1","2","0"
"1600","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,152.8933095,152.9084615,"1",0.0152,0.0464783,0.0616303,1,"doublet","solo",0,"1","1","doublet","1","1","0"
"1601","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,152.9549398,152.9833821,"2",0.0284,1.0867615,1.1152038,2,"doublet","solo",0,"2","2","doublet","1","2","0"
"1602","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,154.0701436,154.0863484,"1",0.0162,0.0484772,0.064682,1,"doublet","solo",0,"1","1","doublet","1","1","0"
"1603","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,154.1348256,154.164626,"2",0.0298,1.096695,1.1264954,2,"doublet","solo",0,"2","2","doublet","1","2","0"
"1604","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,155.261321,155.2770986,"1",0.0158,0.0483856,0.0641632,1,"doublet","solo",0,"1","1","doublet","1","1","0"
"1605","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,155.3254842,155.3538808,"2",0.0284,1.0167694,1.045166,2,"doublet","solo",0,"2","2","doublet","1","2","0"
"1606","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,156.3706502,156.3879994,"1",0.0173,0.047165,0.0645142,1,"doublet","solo",0,"1","1","doublet","1","1","0"
"1607","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,156.4351644,156.4627217,"2",0.0276,1.7018586,1.7294159,2,"doublet","solo",0,"2","2","doublet","1","2","0"
"1608","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,158.1645803,158.1795186,"1",0.0149,0.0512695,0.0662078,1,"doublet","solo",0,"1","1","doublet","1","1","0"
"1609","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,158.2307881,158.2611531,"2",0.0304,1.0827484,1.1131134,2,"doublet","solo",0,"2","2","doublet","1","2","0"
"1610","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,159.3439015,159.3613837,"1",0.0175,0.0473524,0.0648346,1,"doublet","solo",0,"1","1","doublet","1","1","0"
"1611","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,159.4087361,159.4376363,"2",0.0289,1.1139984,1.1428986,2,"doublet","solo",0,"2","2","doublet","1","2","0"
"1612","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,160.5516347,160.5660522,"1",0.0144,0.0563985,0.070816,1,"doublet","solo",0,"1","1","doublet","1","1","0"
"1613","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,160.6224507,160.6523427,"2",0.0299,0.9469299,0.9768219,2,"doublet","solo",0,"2","2","doublet","1","2","0"
"1614","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,161.5992726,161.6171473,"1",0.0179,0.0441981,0.0620728,1,"doublet","solo",0,"1","1","doublet","1","1","0"
"1615","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,161.6613454,161.6901082,"2",0.0288,1.1428681,1.1716309,2,"doublet","solo",0,"2","2","doublet","1","2","0"
"1616","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,162.8329763,162.8498836,"1",0.0169,0.0479578,0.0648651,1,"doublet","two",1,"1","1","doublet","2","1","1"
"1617","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,162.8978414,162.9290761,"2",0.0312,0.1737976,0.2050323,2,"doublet","two",1,"2","2","doublet","2","2","1"
"1618","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,163.1028737,163.1192928,"1",0.0164,0.0448297,0.0612488,3,"doublet","two",2,"1","1","doublet","2","3","100"
"1619","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,163.1641225,163.1847829,"2",0.0207,1.0831604,1.1038208,4,"doublet","two",2,"2","2","doublet","2","4","100"
"1620","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,164.2679433,164.2837342,"1",0.0158,0.0465565,0.0623474,1,"doublet","two",1,"1","1","doublet","2","1","1"
"1621","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,164.3302907,164.3597097,"2",0.0294,0.1629638,0.1923828,2,"doublet","two",1,"2","2","doublet","2","2","1"
"1622","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,164.5226735,164.5384415,"1",0.0158,0.0465031,0.0622711,3,"doublet","two",2,"1","1","doublet","2","3","100"
"1623","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,164.5849446,164.6026296,"2",0.0177,1.1340332,1.1517182,4,"doublet","two",2,"2","2","doublet","2","4","100"
"1624","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,165.7366628,165.752505,"1",0.0158,0.0503962,0.0662384,1,"doublet","two",1,"1","1","doublet","2","1","1"
"1625","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,165.8029012,165.8317861,"2",0.0289,0.1659698,0.1948547,2,"doublet","two",1,"2","2","doublet","2","2","1"
"1626","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,165.9977559,166.0139232,"1",0.0162,0.0450968,0.0612641,3,"doublet","two",2,"1","1","doublet","2","3","100"
"1627","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,166.05902,166.0747212,"2",0.0157,1.0622101,1.0779113,4,"doublet","two",2,"2","2","doublet","2","4","100"
"1628","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,167.1369313,167.1525739,"1",0.0156,0.0492836,0.0649262,1,"doublet","three",1,"1","1","doublet","3","1","1"
"1629","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,167.2018575,167.2315206,"2",0.0297,0.1563415,0.1860046,2,"doublet","three",1,"2","2","doublet","3","2","1"
"1630","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,167.3878621,167.4030643,"1",0.0152,0.0462144,0.0614166,3,"doublet","three",2,"1","1","doublet","3","3","50"
"1631","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,167.4492787,167.4647664,"2",0.0155,0.1699066,0.1853943,4,"doublet","three",2,"2","2","doublet","3","4","50"
"1632","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,167.634673,167.6501664,"1",0.0155,0.0465183,0.0620117,5,"doublet","three",3,"1","1","doublet","3","5","100"
"1633","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,167.6966847,167.7112416,"2",0.0146,1.2536774,1.2682343,6,"doublet","three",3,"2","2","doublet","3","6","100"
"1634","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,168.964919,168.9831709,"1",0.0183,0.0511756,0.0694275,1,"doublet","solo",0,"1","1","doublet","1","1","0"
"1635","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,169.0343465,169.0653066,"2",0.031,1.0080566,1.0390167,2,"doublet","solo",0,"2","2","doublet","1","2","0"
"1636","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,170.0733632,170.0904431,"1",0.0171,0.0673775,0.0844574,1,"doublet","two",1,"1","1","doublet","2","1","1"
"1637","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,170.1578206,170.194308,"2",0.0365,0.1523859,0.1888733,2,"doublet","two",1,"2","2","doublet","2","2","1"
"1638","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,170.3466939,170.3615712,"1",0.0149,0.0471802,0.0620575,3,"doublet","two",2,"1","1","doublet","2","3","100"
"1639","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,170.4087514,170.4312429,"2",0.0225,0.8717956,0.8942871,4,"doublet","two",2,"2","2","doublet","2","4","100"
"1640","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,171.3030385,171.3188544,"1",0.0158,0.0490187,0.0648346,1,"doublet","three",1,"1","1","doublet","3","1","1"
"1641","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,171.3678731,171.3966054,"2",0.0287,0.1513977,0.18013,2,"doublet","three",1,"2","2","doublet","3","2","1"
"1642","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,171.5480031,171.5638987,"1",0.0159,0.0432933,0.0591889,3,"doublet","three",2,"1","1","doublet","3","3","50"
"1643","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,171.607192,171.6282033,"2",0.021,0.1738586,0.1948699,4,"doublet","three",2,"2","2","doublet","3","4","50"
"1644","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,171.8020619,171.8176884,"1",0.0156,0.0443253,0.0599518,5,"doublet","three",3,"1","1","doublet","3","5","100"
"1645","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,171.8620137,171.8768758,"2",0.0149,0.917633,0.9324951,6,"doublet","three",3,"2","2","doublet","3","6","100"
"1646","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,172.7945088,172.811306,"1",0.0168,0.0446805,0.0614777,1,"doublet","three",1,"1","1","doublet","3","1","1"
"1647","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,172.8559865,172.8837599,"2",0.0278,0.1538367,0.1816101,2,"doublet","three",1,"2","2","doublet","3","2","1"
"1648","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,173.0375966,173.0510851,"1",0.0135,0.0520175,0.065506,3,"doublet","three",2,"1","1","doublet","3","3","50"
"1649","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,173.1031026,173.123539,"2",0.0204,0.1828717,0.2033081,4,"doublet","three",2,"2","2","doublet","3","4","50"
"1650","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,173.3064107,173.3199605,"1",0.0135,0.0456238,0.0591736,5,"doublet","three",3,"1","1","doublet","3","5","100"
"1651","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,173.3655843,173.3865804,"2",0.021,0.7836761,0.8046722,6,"doublet","three",3,"2","2","doublet","3","6","100"
"1652","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,174.1702565,174.1853932,"1",0.0151,0.0538331,0.0689698,1,"doublet","three",1,"1","1","doublet","3","1","1"
"1653","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,174.2392263,174.2692098,"2",0.03,0.1551513,0.1851348,2,"doublet","three",1,"2","2","doublet","3","2","1"
"1654","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,174.4243611,174.4389224,"1",0.0146,0.0447039,0.0592652,3,"doublet","three",2,"1","1","doublet","3","3","50"
"1655","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,174.4836263,174.5046987,"2",0.0211,0.2061615,0.2272339,4,"doublet","three",2,"2","2","doublet","3","4","50"
"1656","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,174.7108602,174.7282247,"1",0.0174,0.0571441,0.0745086,5,"doublet","three",3,"1","1","doublet","3","5","100"
"1657","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,174.7853688,174.7978047,"2",0.0124,0.9095002,0.9219361,6,"doublet","three",3,"2","2","doublet","3","6","100"
"1658","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,175.7073049,175.7230367,"1",0.0157,0.0472107,0.0629425,1,"doublet","three",1,"1","1","doublet","3","1","1"
"1659","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,175.7702474,175.8010243,"2",0.0308,0.1556397,0.1864166,2,"doublet","three",1,"2","2","doublet","3","2","1"
"1660","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,175.956664,175.9703359,"1",0.0137,0.0449676,0.0586395,3,"doublet","three",2,"1","1","doublet","3","3","50"
"1661","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,176.0153035,176.0385274,"2",0.0232,0.1784973,0.2017212,4,"doublet","three",2,"2","2","doublet","3","4","50"
"1662","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,176.2170247,176.2291097,"1",0.0121,0.0514374,0.0635224,5,"doublet","three",3,"1","1","doublet","3","5","100"
"1663","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,176.2805471,176.2996816,"2",0.0191,0.7379608,0.7570953,6,"doublet","three",3,"2","2","doublet","3","6","100"
"1664","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,177.0376424,177.05378,"1",0.0161,0.0464082,0.0625458,1,"doublet","two",1,"1","1","doublet","2","1","1"
"1665","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,177.1001882,177.1296834,"2",0.0295,0.1543121,0.1838073,2,"doublet","two",1,"2","2","doublet","2","2","1"
"1666","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,177.2839955,177.2993058,"1",0.0153,0.0452061,0.0605164,3,"doublet","two",2,"1","1","doublet","2","3","100"
"1667","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,177.3445119,177.3578481,"2",0.0133,0.9712524,0.9845886,4,"doublet","two",2,"2","2","doublet","2","4","100"
"1668","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,178.3291005,178.3449296,"1",0.0158,0.0487003,0.0645294,1,"doublet","two",1,"1","1","doublet","2","1","1"
"1669","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,178.3936299,178.4248036,"2",0.0312,0.1519776,0.1831513,2,"doublet","two",1,"2","2","doublet","2","2","1"
"1670","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,178.5767812,178.5928252,"1",0.016,0.04345,0.059494,3,"doublet","two",2,"1","1","doublet","2","3","100"
"1671","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,178.6362752,178.6513661,"2",0.0151,1.1996155,1.2147064,4,"doublet","two",2,"2","2","doublet","2","4","100"
"1672","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,179.8509816,179.8658895,"1",0.0149,0.0502166,0.0651245,1,"doublet","two",1,"1","1","doublet","2","1","1"
"1673","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,179.9161061,179.9455403,"2",0.0294,0.1893158,0.21875,2,"doublet","two",1,"2","2","doublet","2","2","1"
"1674","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,180.1348561,180.1491384,"1",0.0143,0.0496673,0.0639496,3,"doublet","two",2,"1","1","doublet","2","3","100"
"1675","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,180.1988057,180.2185506,"2",0.0197,0.9674072,0.9871521,4,"doublet","two",2,"2","2","doublet","2","4","100"
"1676","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,181.1859578,181.2003621,"1",0.0144,0.0513611,0.0657654,1,"doublet","two",1,"1","1","doublet","2","1","1"
"1677","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,181.2517232,181.282607,"2",0.0309,0.1581573,0.1890411,2,"doublet","two",1,"2","2","doublet","2","2","1"
"1678","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,181.4407643,181.4557279,"1",0.015,0.0447899,0.0597535,3,"doublet","two",2,"1","1","doublet","2","3","100"
"1679","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,181.5005178,181.52011,"2",0.0196,1.1217499,1.1413421,4,"doublet","two",2,"2","2","doublet","2","4","100"
"1680","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,182.6418599,182.6572713,"1",0.0154,0.0551605,0.0705719,1,"doublet","two",1,"1","1","doublet","2","1","1"
"1681","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,182.7124318,182.7440633,"2",0.0316,0.1645355,0.196167,2,"doublet","two",1,"2","2","doublet","2","2","1"
"1682","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,182.9085988,182.9246199,"1",0.016,0.0438086,0.0598297,3,"doublet","two",2,"1","1","doublet","2","3","100"
"1683","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,182.9684285,182.9882802,"2",0.0199,1.1273651,1.1472168,4,"doublet","two",2,"2","2","doublet","2","4","100"
"1684","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,184.1156453,184.1303853,"1",0.0147,0.04953,0.06427,1,"doublet","two",1,"1","1","doublet","2","1","1"
"1685","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,184.1799153,184.2100514,"2",0.0301,0.1645356,0.1946717,2,"doublet","two",1,"2","2","doublet","2","2","1"
"1686","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,184.374587,184.3900761,"1",0.0155,0.0461564,0.0616455,3,"doublet","two",2,"1","1","doublet","2","3","100"
"1687","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,184.4362325,184.4587545,"2",0.0225,0.9228363,0.9453583,4,"doublet","two",2,"2","2","doublet","2","4","100"
"1688","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,185.3815908,185.3974141,"1",0.0158,0.0616303,0.0774536,1,"doublet","two",1,"1","1","doublet","2","1","1"
"1689","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,185.4590444,185.4905843,"2",0.0315,0.1601715,0.1917114,2,"doublet","two",1,"2","2","doublet","2","2","1"
"1690","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,185.6507558,185.6653127,"1",0.0146,0.0473175,0.0618744,3,"doublet","two",2,"1","1","doublet","2","3","100"
"1691","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,185.7126302,185.7333058,"2",0.0207,1.1700898,1.1907654,4,"doublet","two",2,"2","2","doublet","2","4","100"
"1692","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,186.9033956,186.9184102,"1",0.015,0.0488434,0.063858,1,"doublet","two",1,"1","1","doublet","2","1","1"
"1693","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,186.9672536,186.9987325,"2",0.0315,0.153244,0.1847229,2,"doublet","two",1,"2","2","doublet","2","2","1"
"1694","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,187.1519765,187.1670061,"1",0.015,0.0461276,0.0611572,3,"doublet","two",2,"1","1","doublet","2","3","100"
"1695","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,187.2131337,187.235259,"2",0.0221,1.1307983,1.1529236,4,"doublet","two",2,"2","2","doublet","2","4","100"
"1696","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,188.3660573,188.3836226,"1",0.0176,0.0496192,0.0671845,1,"doublet","solo",0,"1","1","doublet","1","1","0"
"1697","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,188.4332418,188.4638509,"2",0.0306,1.0893402,1.1199493,2,"doublet","solo",0,"2","2","doublet","1","2","0"
"1698","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,189.5531911,189.5683431,"1",0.0152,0.0525207,0.0676727,1,"doublet","two",1,"1","1","doublet","2","1","1"
"1699","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,189.6208638,189.6515645,"2",0.0307,0.1608582,0.1915589,2,"doublet","two",1,"2","2","doublet","2","2","1"
"1700","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,189.8124227,189.8260793,"1",0.0137,0.0460052,0.0596618,3,"doublet","two",2,"1","1","doublet","2","3","100"
"1701","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,189.8720845,189.8863668,"2",0.0143,1.2388305,1.2531128,4,"doublet","two",2,"2","2","doublet","2","4","100"
"1702","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,191.1251973,191.1399831,"1",0.0148,0.0494537,0.0642395,1,"doublet","solo",0,"1","1","doublet","1","1","0"
"1703","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,191.1894368,191.2206278,"2",0.0312,19.8269175,19.8581085,2,"doublet","solo",0,"2","2","doublet","1","2","0"
"1704","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,211.0475453,211.0610646,"1",0.0135,0.04776,0.0612793,1,"doublet","solo",0,"1","1","doublet","1","1","0"
"1705","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,211.1088246,211.1388387,"2",0.03,1.1599121,1.1899262,2,"doublet","solo",0,"2","2","doublet","1","2","0"
"1706","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,212.2987508,212.315037,"1",0.0163,0.0473429,0.0636291,1,"doublet","solo",0,"1","1","doublet","1","1","0"
"1707","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,212.3623799,212.3920556,"2",0.0297,5.0649288,5.0946045,2,"doublet","solo",0,"2","2","doublet","1","2","0"
"1708","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,217.4569844,217.4722963,"1",0.0153,0.0519641,0.067276,1,"doublet","solo",0,"1","1","doublet","1","1","0"
"1709","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,217.5242604,217.5582265,"2",0.034,1.3530426,1.3870087,2,"doublet","solo",0,"2","2","doublet","1","2","0"
"1710","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,218.9112691,218.9265737,"1",0.0153,0.050888,0.0661926,1,"doublet","solo",0,"1","1","doublet","1","1","0"
"1711","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,218.9774617,219.0139455,"2",0.0365,1.306488,1.3429718,2,"doublet","solo",0,"2","2","doublet","1","2","0"
"1712","./amplitude_detector_tables/male_4_two_call_bouts.Amplitude.Detector.selections.txt",1325,220.3204335,220.3353566,"1",0.0149,0.0551911,0.0701142,1,"doublet","solo",0,"1","1","doublet","1","1","0"
