Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Max Freq (Hz)	Peak Amp (U)	Freq 5% (Hz)	Freq 25% (Hz)	Freq 75% (Hz)	Freq 95% (Hz)	Note_type	call_type	series_type	series_seq	Call_group_num	Call_num	Notes
14	Spectrogram 1	1	13.17537394	13.21661715	0	22050	0.0412	2583.984		2497.852	2583.984	2670.117	2756.25	2	doublet	two	1	1	7	
15	Spectrogram 1	1	13.40492048	13.42176165	0	22050	0.0168	2497.852		2411.719	2497.852	2583.984	2583.984	1	doublet	two	2	1	8	
16	Spectrogram 1	1	13.47553244	13.51091317	0	22050	0.0354	2583.984		2497.852	2583.984	2670.117	2756.25	2	doublet	two	2	1	8	
17	Spectrogram 1	1	14.82283487	14.84532919	0	22050	0.0225	2497.852		2411.719	2497.852	2583.984	2583.984	1	doublet	solo	0	1	9	
18	Spectrogram 1	1	14.91240397	14.95567766	0	22050	0.0433	2583.984		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	9	
19	Spectrogram 1	1	16.99285784	17.00889269	0	22050	0.016	2497.852		2411.719	2497.852	2583.984	2583.984	1	doublet	two	1	1	10	
20	Spectrogram 1	1	17.0718812	17.11338712	0	22050	0.0415	2583.984		2497.852	2583.984	2670.117	2756.25	2	doublet	two	1	1	10	
21	Spectrogram 1	1	17.38557902	17.40329061	0	22050	0.0177	2583.984		2411.719	2497.852	2583.984	2756.25	1	doublet	two	2	1	11	
22	Spectrogram 1	1	17.45235911	17.48546778	0	22050	0.0331	2583.984		2497.852	2583.984	2670.117	2756.25	2	doublet	two	2	1	11	
23	Spectrogram 1	1	18.88426294	18.9006712	0	22050	0.0164	2497.852		2411.719	2497.852	2583.984	2583.984	1	doublet	two	1	1	12	
24	Spectrogram 1	1	18.95678034	18.99871489	0	22050	0.0419	2583.984		2497.852	2583.984	2670.117	2756.25	2	doublet	two	1	1	12	
25	Spectrogram 1	1	19.18408098	19.20135777	0	22050	0.0173	2583.984		2411.719	2497.852	2583.984	2756.25	1	doublet	two	2	1	13	
26	Spectrogram 1	1	19.25256243	19.28852746	0	22050	0.036	2670.117		2497.852	2583.984	2670.117	2756.25	2	doublet	two	2	1	13	
27	Spectrogram 1	1	20.73283472	20.74887954	0	22050	0.016	2497.852		2411.719	2497.852	2583.984	2670.117	1	doublet	two	1	1	14	
28	Spectrogram 1	1	20.81331148	20.85524604	0	22050	0.0419	2583.984		2497.852	2583.984	2670.117	2756.25	2	doublet	two	1	1	14	
29	Spectrogram 1	1	21.03390017	21.05265707	0	22050	0.0188	2497.852		2411.719	2497.852	2583.984	2670.117	1	doublet	two	2	1	15	
30	Spectrogram 1	1	21.10410395	21.13986897	0	22050	0.0358	2670.117		2497.852	2583.984	2670.117	2756.25	2	doublet	two	2	1	15	
31	Spectrogram 1	1	22.61462679	22.63181497	0	22050	0.0172	2583.984		2497.852	2497.852	2583.984	2756.25	1	doublet	two	1	1	16	
32	Spectrogram 1	1	22.6971654	22.73759939	0	22050	0.0404	2670.117		2497.852	2583.984	2756.25	2842.383	2	doublet	two	1	1	16	
33	Spectrogram 1	1	22.92918291	22.9440889	0	22050	0.0149	2583.984		2411.719	2497.852	2583.984	2756.25	1	doublet	two	2	1	17	
34	Spectrogram 1	1	22.99451342	23.03156235	0	22050	0.037	2670.117		2583.984	2670.117	2670.117	2756.25	2	doublet	two	2	1	17	
35	Spectrogram 1	1	24.19857111	24.21596893	0	22050	0.0174	2497.852		2411.719	2497.852	2583.984	2670.117	1	doublet	two	1	1	18	
36	Spectrogram 1	1	24.27727976	24.3191829	0	22050	0.0419	2583.984		2583.984	2583.984	2670.117	2756.25	2	doublet	two	1	1	18	
37	Spectrogram 1	1	24.49514666	24.51097523	0	22050	0.0158	2583.984		2411.719	2497.852	2583.984	2756.25	1	doublet	two	2	1	19	
38	Spectrogram 1	1	24.56052103	24.59646311	0	22050	0.0359	2670.117		2497.852	2583.984	2670.117	2842.383	2	doublet	two	2	1	19	
39	Spectrogram 1	1	26.00544253	26.02369562	0	22050	0.0183	2583.984		2411.719	2497.852	2583.984	2756.25	1	doublet	two	1	1	20	
40	Spectrogram 1	1	26.08907023	26.13285119	0	22050	0.0438	2670.117		2583.984	2670.117	2756.25	2842.383	2	doublet	two	1	1	20	
41	Spectrogram 1	1	26.31861773	26.33403718	0	22050	0.0154	2583.984		2411.719	2497.852	2583.984	2756.25	1	doublet	two	2	1	21	
42	Spectrogram 1	1	26.38612261	26.42469137	0	22050	0.0386	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	two	2	1	21	
43	Spectrogram 1	1	27.643855	27.66077875	0	22050	0.0169	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	two	1	1	22	
44	Spectrogram 1	1	27.72657671	27.76799108	0	22050	0.0414	2670.117		2583.984	2583.984	2756.25	2756.25	2	doublet	two	1	1	22	
45	Spectrogram 1	1	27.96653071	27.98421755	0	22050	0.0177	2497.852		2325.586	2497.852	2583.984	2670.117	1	doublet	two	2	1	23	
46	Spectrogram 1	1	28.05267611	28.09556599	0	22050	0.0429	2670.117		2497.852	2583.984	2670.117	2756.25	2	doublet	two	2	1	23	
