Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Max Freq (Hz)	Peak Amp (U)	Freq 5% (Hz)	Freq 25% (Hz)	Freq 75% (Hz)	Freq 95% (Hz)	Note_type	call_type	series_type	series_seq	Call_group_num	Call_num	Notes
31	Waveform 1	1	72.44267445	72.48973126	0	22050	0.0471		11806					2	doublet	solo	0	2	15	
32	Waveform 1	1	74.75562458	74.80743986	0	22050	0.0518		13049					12	solo	solo	0	2	16	
33	Waveform 1	1	76.55589466	76.57070332	0	22050	0.0148		7832					1	doublet	solo	0	2	17	
34	Waveform 1	1	76.640024	76.68760781	0	22050	0.0476		14550					2	doublet	solo	0	2	17	
35	Waveform 1	1	78.44770985	78.46235829	0	22050	0.0146		7922					1	doublet	solo	0	2	18	
36	Waveform 1	1	78.53165608	78.5838578	0	22050	0.0522		14161					2	doublet	solo	0	2	18	
37	Waveform 1	1	80.54258137	80.5583437	0	22050	0.0158		9520					1	doublet	solo	0	2	19	
38	Waveform 1	1	80.62108784	80.66700917	0	22050	0.0459		15235					2	doublet	solo	0	2	19	
39	Waveform 1	1	82.1805666	82.19612293	0	22050	0.0156		9204					1	doublet	solo	0	2	20	
40	Waveform 1	1	82.26283159	82.31476951	0	22050	0.0519		15739					2	doublet	solo	0	2	20	
41	Waveform 1	1	83.31881886	83.32993489	0	22050	0.0111		8854					1	doublet	solo	0	2	21	
42	Waveform 1	1	83.39920979	83.44813107	0	22050	0.0489		14339					2	doublet	solo	0	2	21	
43	Waveform 1	1	84.80990772	84.82639485	0	22050	0.0165		10843					1	doublet	solo	0	2	22	
44	Waveform 1	1	84.89605122	84.94161137	0	22050	0.0456		15422					2	doublet	solo	0	2	22	
45	Waveform 1	1	86.55877857	86.57077198	0	22050	0.012		8600					1	doublet	two	1	2	23	
46	Waveform 1	1	86.64394551	86.69145375	0	22050	0.0475		15045					2	doublet	two	1	2	23	
47	Waveform 1	1	86.90707569	86.91367512	0	22050	0.0066		5182					1	doublet	two	2	2	24	
48	Waveform 1	1	86.98986225	87.03274042	0	22050	0.0429		10525					2	doublet	two	2	2	24	
49	Waveform 1	1	88.99700337	89.01315479	0	22050	0.0162		9786					1	doublet	solo	0	2	25	
50	Waveform 1	1	89.085985	89.1350665	0	22050	0.0491		16152					2	doublet	solo	0	2	25	
51	Waveform 1	1	90.61873036	90.63219079	0	22050	0.0135		10847					1	doublet	solo	0	2	26	
52	Waveform 1	1	90.70571308	90.75231038	0	22050	0.0466		15942					2	doublet	solo	0	2	26	
53	Waveform 1	1	92.22269612	92.23579415	0	22050	0.0131		10195					1	doublet	two	1	2	27	
54	Waveform 1	1	92.30677967	92.35518216	0	22050	0.0484		16125					2	doublet	two	1	2	27	
55	Waveform 1	1	92.5691164	92.57587605	0	22050	0.0068		6676					1	doublet	two	2	2	28	
56	Waveform 1	1	92.65251332	92.68757038	0	22050	0.0351		11411					2	doublet	two	2	2	28	
57	Waveform 1	1	94.59652882	94.61080364	0	22050	0.0143		9497					1	doublet	solo	0	2	30	
58	Waveform 1	1	94.68093281	94.72927691	0	22050	0.0483		14833					2	doublet	solo	0	2	30	
