Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Max Freq (Hz)	Peak Amp (U)	Freq 5% (Hz)	Freq 25% (Hz)	Freq 75% (Hz)	Freq 95% (Hz)	Note_type	call_type	series_type	series_seq	Call_group_num	Call_num	Notes
14	Spectrogram 1	1	11.19204035	11.22650326	0	22050	0.0345	2411.719		2325.586	2411.719	2497.852	2497.852	2	doublet	two	2	1	7	
15	Spectrogram 1	1	12.41668978	12.42976872	0	22050	0.0131	2325.586		2153.32	2239.453	2325.586	2497.852	1	doublet	three	1	1	8	
16	Spectrogram 1	1	12.48641768	12.53437605	0	22050	0.048	2411.719		2239.453	2411.719	2497.852	2583.984	2	doublet	three	1	1	8	
17	Spectrogram 1	1	12.68845835	12.70218108	0	22050	0.0137	2325.586		2153.32	2325.586	2411.719	2497.852	1	doublet	three	2	1	9	
18	Spectrogram 1	1	12.74698439	12.78099814	0	22050	0.034	2411.719		2325.586	2411.719	2497.852	2583.984	2	doublet	three	2	1	9	
19	Spectrogram 1	1	13.01637163	13.03189791	0	22050	0.0155	2325.586		2239.453	2325.586	2411.719	2411.719	1	doublet	three	3	1	10	
20	Spectrogram 1	1	13.08419504	13.1195688	0	22050	0.0354	2411.719		2239.453	2325.586	2411.719	2497.852	2	doublet	three	3	1	10	
21	Spectrogram 1	1	14.73514738	14.75022688	0	22050	0.0151	2325.586		2239.453	2239.453	2325.586	2411.719	1	doublet	two	1	1	11	
22	Spectrogram 1	1	14.80879774	14.85378637	0	22050	0.045	2411.719		2325.586	2411.719	2497.852	2497.852	2	doublet	two	1	1	11	
23	Spectrogram 1	1	15.01000013	15.02585565	0	22050	0.0159	2325.586		2153.32	2325.586	2411.719	2497.852	1	doublet	two	2	1	12	
24	Spectrogram 1	1	15.07138338	15.10848463	0	22050	0.0371	2411.719		2325.586	2411.719	2497.852	2497.852	2	doublet	two	2	1	12	
25	Spectrogram 1	1	16.28605356	16.30294414	0	22050	0.0169	2325.586		2239.453	2325.586	2411.719	2497.852	1	doublet	two	1	1	13	
26	Spectrogram 1	1	16.34940996	16.39086237	0	22050	0.0415	2411.719		2325.586	2411.719	2497.852	2497.852	2	doublet	two	1	1	13	
27	Spectrogram 1	1	16.53777781	16.55192652	0	22050	0.0141	2325.586		2153.32	2325.586	2411.719	2497.852	1	doublet	two	2	1	14	
28	Spectrogram 1	1	16.59811869	16.63303843	0	22050	0.0349	2411.719		2325.586	2411.719	2497.852	2497.852	2	doublet	two	2	1	14	
29	Spectrogram 1	1	18.60947886	18.6250104	0	22050	0.0155	2325.586		2153.32	2239.453	2411.719	2497.852	1	doublet	solo	0	1	15	
30	Spectrogram 1	1	18.67462626	18.71648493	0	22050	0.0419	2411.719		2239.453	2325.586	2497.852	2497.852	2	doublet	solo	0	1	15	
31	Spectrogram 1	1	20.66841211	20.68360605	0	22050	0.0152	2325.586		2239.453	2325.586	2411.719	2497.852	1	doublet	two	1	1	16	
32	Spectrogram 1	1	20.74260798	20.78943339	0	22050	0.0468	2411.719		2325.586	2411.719	2497.852	2497.852	2	doublet	two	1	1	16	
33	Spectrogram 1	1	20.93984118	20.95514765	0	22050	0.0153	2325.586		2239.453	2325.586	2411.719	2411.719	1	doublet	two	2	1	17	
34	Spectrogram 1	1	21.00496569	21.0421094	0	22050	0.0371	2411.719		2325.586	2411.719	2497.852	2497.852	2	doublet	two	2	1	17	
35	Spectrogram 1	1	23.14898005	23.16405954	0	22050	0.0151	2325.586		2239.453	2325.586	2411.719	2497.852	1	doublet	two	1	1	18	
36	Spectrogram 1	1	23.21072474	23.25510111	0	22050	0.0444	2411.719		2325.586	2411.719	2497.852	2583.984	2	doublet	two	1	1	18	
37	Spectrogram 1	1	23.42206278	23.43811088	0	22050	0.016	2325.586		2153.32	2325.586	2411.719	2583.984	1	doublet	two	2	1	19	
38	Spectrogram 1	1	23.48240366	23.52059677	0	22050	0.0382	2411.719		2325.586	2411.719	2497.852	2497.852	2	doublet	two	2	1	19	
39	Spectrogram 1	1	24.67034044	24.68632593	0	22050	0.016	2325.586		2153.32	2239.453	2411.719	2497.852	1	doublet	solo	0	1	20	
40	Spectrogram 1	1	24.73435297	24.77698412	0	22050	0.0426	2411.719		2325.586	2411.719	2497.852	2583.984	2	doublet	solo	0	1	20	
41	Spectrogram 1	1	26.32555475	26.34220583	0	22050	0.0167	2325.586		2153.32	2325.586	2411.719	2497.852	1	doublet	two	1	1	21	
42	Spectrogram 1	1	26.39553347	26.43664446	0	22050	0.0411	2411.719		2325.586	2411.719	2497.852	2497.852	2	doublet	two	1	1	21	
43	Spectrogram 1	1	26.59192743	26.60679314	0	22050	0.0149	2325.586		2153.32	2239.453	2411.719	2497.852	1	doublet	two	2	1	22	
44	Spectrogram 1	1	26.65222254	26.68704066	0	22050	0.0348	2411.719		2325.586	2411.719	2497.852	2497.852	2	doublet	two	2	1	22	
45	Spectrogram 1	1	28.06886568	28.08545954	0	22050	0.0166	2325.586		2239.453	2239.453	2325.586	2411.719	1	doublet	two	1	1	23	
46	Spectrogram 1	1	28.13492098	28.17763834	0	22050	0.0427	2411.719		2239.453	2325.586	2411.719	2497.852	2	doublet	two	1	1	23	
47	Spectrogram 1	1	28.33367434	28.34856251	0	22050	0.0149	2325.586		2153.32	2239.453	2411.719	2497.852	1	doublet	two	2	1	24	
48	Spectrogram 1	1	28.392064	28.42449216	0	22050	0.0324	2411.719		2239.453	2411.719	2497.852	2497.852	2	doublet	two	2	1	24	
49	Spectrogram 1	1	29.62639513	29.6411561	0	22050	0.0148	2325.586		2153.32	2239.453	2325.586	2497.852	1	doublet	two	1	1	25	
50	Spectrogram 1	1	29.687642	29.72959223	0	22050	0.042	2411.719		2325.586	2325.586	2411.719	2497.852	2	doublet	two	1	1	25	
51	Spectrogram 1	1	29.88752833	29.90317928	0	22050	0.0157	2325.586		2153.32	2239.453	2411.719	2497.852	1	doublet	two	2	1	26	
52	Spectrogram 1	1	29.94632616	29.98351136	0	22050	0.0372	2411.719		2325.586	2411.719	2497.852	2497.852	2	doublet	two	2	1	26	
53	Spectrogram 1	1	31.15789118	31.1753166	0	22050	0.0174	2325.586		2153.32	2239.453	2325.586	2411.719	1	doublet	three	1	1	27	
54	Spectrogram 1	1	31.22070208	31.26253977	0	22050	0.0418	2325.586		2325.586	2325.586	2411.719	2497.852	2	doublet	three	1	1	27	
55	Spectrogram 1	1	31.4100236	31.42387667	0	22050	0.0139	2325.586		2153.32	2239.453	2411.719	2497.852	1	doublet	three	2	1	28	
56	Spectrogram 1	1	31.46872988	31.50097551	0	22050	0.0322	2411.719		2325.586	2411.719	2497.852	2583.984	2	doublet	three	2	1	28	
57	Spectrogram 1	1	31.66210833	31.67699692	0	22050	0.0149	2325.586		2239.453	2325.586	2325.586	2411.719	1	doublet	three	3	1	29	
58	Spectrogram 1	1	31.72278872	31.75866376	0	22050	0.0359	2411.719		2325.586	2411.719	2497.852	2497.852	2	doublet	three	3	1	29	
59	Spectrogram 1	1	33.25170221	33.26721277	0	22050	0.0155	2325.586		2239.453	2239.453	2325.586	2411.719	1	doublet	two	1	1	30	
60	Spectrogram 1	1	33.32217875	33.36492243	0	22050	0.0427	2411.719		2325.586	2325.586	2411.719	2497.852	2	doublet	two	1	1	30	
61	Spectrogram 1	1	33.52376261	33.53916358	0	22050	0.0154	2325.586		2153.32	2239.453	2411.719	2497.852	1	doublet	two	2	1	31	
62	Spectrogram 1	1	33.5835618	33.61695803	0	22050	0.0334	2411.719		2325.586	2411.719	2497.852	2497.852	2	doublet	two	2	1	31	
63	Spectrogram 1	1	35.02301493	35.03921193	0	22050	0.0162	2325.586		2239.453	2239.453	2325.586	2411.719	1	doublet	solo	0	1	32	
64	Spectrogram 1	1	35.09387674	35.13752833	0	22050	0.0437	2325.586		2239.453	2325.586	2411.719	2497.852	2	doublet	solo	0	1	32	
65	Spectrogram 1	1	36.47911539	36.49505701	0	22050	0.0159	2325.586		2239.453	2325.586	2411.719	2411.719	1	doublet	two	1	1	33	
66	Spectrogram 1	1	36.54911509	36.58900156	0	22050	0.0399	2411.719		2325.586	2411.719	2497.852	2497.852	2	doublet	two	1	1	33	
67	Spectrogram 1	1	36.75043192	36.76537637	0	22050	0.0149	2325.586		2153.32	2239.453	2411.719	2497.852	1	doublet	two	2	1	34	
68	Spectrogram 1	1	36.81031885	36.84338336	0	22050	0.0331	2411.719		2325.586	2411.719	2411.719	2497.852	2	doublet	two	2	1	34	
69	Spectrogram 1	1	38.02945414	38.04437723	0	22050	0.0149	2325.586		2239.453	2239.453	2325.586	2411.719	1	doublet	two	1	1	35	
70	Spectrogram 1	1	38.09519282	38.13800516	0	22050	0.0428	2325.586		2239.453	2325.586	2411.719	2497.852	2	doublet	two	1	1	35	
71	Spectrogram 1	1	38.28961268	38.30407008	0	22050	0.0145	2325.586		2067.188	2239.453	2411.719	2497.852	1	doublet	two	2	1	36	
72	Spectrogram 1	1	38.34891215	38.38502262	0	22050	0.0361	2411.719		2325.586	2411.719	2497.852	2497.852	2	doublet	two	2	1	36	
73	Spectrogram 1	1	39.64385309	39.65938654	0	22050	0.0155	2325.586		2239.453	2325.586	2411.719	2497.852	1	doublet	two	1	1	37	
74	Spectrogram 1	1	39.71113291	39.75381731	0	22050	0.0427	2411.719		2325.586	2411.719	2497.852	2583.984	2	doublet	two	1	1	37	
75	Spectrogram 1	1	39.91453638	39.92823115	0	22050	0.0137	2325.586		2153.32	2325.586	2411.719	2497.852	1	doublet	two	2	1	38	
76	Spectrogram 1	1	39.98170176	40.01692872	0	22050	0.0352	2411.719		2239.453	2411.719	2497.852	2497.852	2	doublet	two	2	1	38	
77	Spectrogram 1	1	41.03228846	41.04875929	0	22050	0.0165	2325.586		2153.32	2239.453	2325.586	2411.719	1	doublet	three	1	1	39	
78	Spectrogram 1	1	41.09444513	41.13684931	0	22050	0.0424	2411.719		2325.586	2411.719	2497.852	2497.852	2	doublet	three	1	1	39	
79	Spectrogram 1	1	41.28523722	41.2966789	0	22050	0.0114	2411.719		2239.453	2325.586	2411.719	2497.852	1	doublet	three	2	1	40	
80	Spectrogram 1	1	41.34319773	41.37659437	0	22050	0.0334	2411.719		2325.586	2411.719	2497.852	2497.852	2	doublet	three	2	1	40	
81	Spectrogram 1	1	41.54249277	41.55630198	0	22050	0.0138	2325.586		2239.453	2325.586	2411.719	2411.719	1	doublet	three	3	1	41	
82	Spectrogram 1	1	41.6014947	41.63682642	0	22050	0.0353	2411.719		2325.586	2411.719	2497.852	2497.852	2	doublet	three	3	1	41	
83	Spectrogram 1	1	43.30188074	43.32074824	0	22050	0.0189	2239.453		2153.32	2239.453	2325.586	2411.719	1	doublet	three	1	1	42	
84	Spectrogram 1	1	43.39693918	43.44385111	0	22050	0.0469	2411.719		2239.453	2411.719	2497.852	2583.984	2	doublet	three	1	1	42	
85	Spectrogram 1	1	43.58471766	43.59918299	0	22050	0.0145	2325.586		2239.453	2325.586	2411.719	2411.719	1	doublet	three	2	1	43	
86	Spectrogram 1	1	43.64383402	43.68072047	0	22050	0.0369	2411.719		2325.586	2411.719	2497.852	2497.852	2	doublet	three	2	1	43	
87	Spectrogram 1	1	43.87913981	43.89265146	0	22050	0.0135	2325.586		2067.188	2239.453	2411.719	2497.852	1	doublet	three	3	1	44	
88	Spectrogram 1	1	43.94059076	43.97598897	0	22050	0.0354	2411.719		2325.586	2411.719	2497.852	2497.852	2	doublet	three	3	1	44	
89	Spectrogram 1	1	44.94145289	44.95899084	0	22050	0.0175	2325.586		2153.32	2239.453	2325.586	2497.852	1	doublet	three	1	1	45	
90	Spectrogram 1	1	45.00190439	45.04885539	0	22050	0.047	2325.586		2239.453	2325.586	2411.719	2497.852	2	doublet	three	1	1	45	
91	Spectrogram 1	1	45.17900171	45.19240275	0	22050	0.0134	2325.586		2153.32	2325.586	2411.719	2497.852	1	doublet	three	2	1	46	
92	Spectrogram 1	1	45.23623743	45.27104519	0	22050	0.0348	2411.719		2325.586	2411.719	2497.852	2583.984	2	doublet	three	2	1	46	
93	Spectrogram 1	1	45.42614451	45.44022837	0	22050	0.0141	2325.586		2239.453	2325.586	2411.719	2411.719	1	doublet	three	3	1	47	
94	Spectrogram 1	1	45.4835824	45.51924084	0	22050	0.0357	2411.719		2325.586	2411.719	2411.719	2497.852	2	doublet	three	3	1	47	
95	Spectrogram 1	1	46.56666651	46.58217707	0	22050	0.0155	2325.586		2153.32	2239.453	2325.586	2497.852	1	doublet	three	1	1	48	
96	Spectrogram 1	1	46.62897959	46.66975107	0	22050	0.0408	2325.586		2239.453	2325.586	2411.719	2497.852	2	doublet	three	1	1	48	
97	Spectrogram 1	1	46.82235804	46.83649625	0	22050	0.0141	2325.586		2153.32	2325.586	2411.719	2497.852	1	doublet	three	2	1	49	
98	Spectrogram 1	1	46.88124552	46.91585889	0	22050	0.0346	2411.719		2325.586	2411.719	2497.852	2497.852	2	doublet	three	2	1	49	
99	Spectrogram 1	1	47.10310831	47.11761954	0	22050	0.0145	2325.586		2239.453	2325.586	2411.719	2411.719	1	doublet	three	3	1	50	
100	Spectrogram 1	1	47.16208735	47.19934738	0	22050	0.0373	2411.719		2325.586	2411.719	2411.719	2497.852	2	doublet	three	3	1	50	
101	Spectrogram 1	1	48.13417139	48.15012889	0	22050	0.016	2325.586		2153.32	2239.453	2325.586	2497.852	1	doublet	three	1	1	51	
102	Spectrogram 1	1	48.19496622	48.23666849	0	22050	0.0417	2325.586		2325.586	2325.586	2411.719	2497.852	2	doublet	three	1	1	51	
103	Spectrogram 1	1	48.3820199	48.39703409	0	22050	0.015	2325.586		2153.32	2325.586	2411.719	2497.852	1	doublet	three	2	1	52	
104	Spectrogram 1	1	48.43920603	48.47672133	0	22050	0.0375	2411.719		2325.586	2411.719	2497.852	2497.852	2	doublet	three	2	1	52	
105	Spectrogram 1	1	48.64449015	48.65942356	0	22050	0.0149	2325.586		2153.32	2239.453	2411.719	2497.852	1	doublet	three	3	1	53	
106	Spectrogram 1	1	48.70229044	48.7383806	0	22050	0.0361	2411.719		2325.586	2411.719	2411.719	2497.852	2	doublet	three	3	1	53	
107	Spectrogram 1	1	49.65882197	49.67602928	0	22050	0.0172	2239.453		2153.32	2239.453	2325.586	2411.719	1	doublet	two	1	1	54	
108	Spectrogram 1	1	49.72129145	49.76509024	0	22050	0.0438	2325.586		2239.453	2325.586	2411.719	2497.852	2	doublet	two	1	1	54	
109	Spectrogram 1	1	49.91111078	49.92530527	0	22050	0.0142	2325.586		2153.32	2239.453	2411.719	2497.852	1	doublet	two	2	1	55	
110	Spectrogram 1	1	49.97453394	50.01203563	0	22050	0.0375	2411.719		2239.453	2411.719	2497.852	2497.852	2	doublet	two	2	1	55	
111	Spectrogram 1	1	51.64820948	51.66148837	0	22050	0.0133	2325.586		2239.453	2239.453	2325.586	2411.719	1	doublet	two	1	1	56	
112	Spectrogram 1	1	51.71550837	51.75800409	0	22050	0.0425	2411.719		2239.453	2325.586	2497.852	2497.852	2	doublet	two	1	1	56	
113	Spectrogram 1	1	51.92283335	51.93759623	0	22050	0.0148	2325.586		2239.453	2325.586	2411.719	2497.852	1	doublet	two	2	1	57	
114	Spectrogram 1	1	51.98305979	52.0199017	0	22050	0.0368	2411.719		2325.586	2411.719	2497.852	2583.984	2	doublet	two	2	1	57	
115	Spectrogram 1	1	54.46117869	54.47655192	0	22050	0.0154	2325.586		2153.32	2239.453	2325.586	2497.852	1	doublet	solo	0	1	58	
116	Spectrogram 1	1	54.52800455	54.56972971	0	22050	0.0417	2325.586		2239.453	2325.586	2411.719	2497.852	2	doublet	solo	0	1	58	
117	Spectrogram 1	1	63.31387797	63.32922063	0	22050	0.0153	2325.586		2153.32	2325.586	2411.719	2497.852	1	doublet	solo	0	2	59	
118	Spectrogram 1	1	63.37814036	63.41999903	0	22050	0.0419	2325.586		2153.32	2325.586	2497.852	2497.852	2	doublet	solo	0	2	59	
119	Spectrogram 1	1	65.30601206	65.32172098	0	22050	0.0157	2325.586		2239.453	2325.586	2411.719	2497.852	1	doublet	solo	0	2	60	
120	Spectrogram 1	1	65.36977091	65.41258707	0	22050	0.0428	2411.719		2239.453	2411.719	2497.852	2583.984	2	doublet	solo	0	2	60	
121	Spectrogram 1	1	68.8423585	68.85931827	0	22050	0.017	2325.586		2239.453	2239.453	2325.586	2411.719	1	doublet	solo	0	2	61	
122	Spectrogram 1	1	68.90242472	68.94503489	0	22050	0.0426	2325.586		2239.453	2325.586	2411.719	2497.852	2	doublet	solo	0	2	61	
123	Spectrogram 1	1	70.8803834	70.89739741	0	22050	0.017	2325.586		2239.453	2239.453	2325.586	2411.719	1	doublet	solo	0	2	62	
124	Spectrogram 1	1	70.94734659	70.98863688	0	22050	0.0413	2411.719		2239.453	2325.586	2497.852	2497.852	2	doublet	solo	0	2	62	
125	Spectrogram 1	1	72.7247819	72.74157001	0	22050	0.0168	2325.586		2153.32	2239.453	2325.586	2497.852	1	doublet	three	1	2	63	
126	Spectrogram 1	1	72.79067698	72.83358469	0	22050	0.0429	2411.719		2325.586	2411.719	2497.852	2497.852	2	doublet	three	1	2	63	
127	Spectrogram 1	1	72.98197642	72.9959525	0	22050	0.014	2411.719		2239.453	2325.586	2411.719	2497.852	1	doublet	three	2	2	64	
128	Spectrogram 1	1	73.0428361	73.0772409	0	22050	0.0344	2497.852		2325.586	2411.719	2497.852	2583.984	2	doublet	three	2	2	64	
129	Spectrogram 1	1	73.27956858	73.29358281	0	22050	0.014	2325.586		2153.32	2325.586	2411.719	2497.852	1	doublet	three	3	2	65	
130	Spectrogram 1	1	73.34086313	73.382958	0	22050	0.0421	2411.719		2325.586	2411.719	2497.852	2497.852	2	doublet	three	3	2	65	
131	Spectrogram 1	1	74.68124857	74.69639292	0	22050	0.0151	2325.586		2239.453	2239.453	2325.586	2411.719	1	doublet	two	1	2	66	
132	Spectrogram 1	1	74.75462809	74.80154123	0	22050	0.0469	2411.719		2325.586	2411.719	2497.852	2583.984	2	doublet	two	1	2	66	
133	Spectrogram 1	1	74.95310679	74.96761789	0	22050	0.0145	2325.586		2153.32	2325.586	2411.719	2497.852	1	doublet	two	2	2	67	
134	Spectrogram 1	1	75.01687327	75.05340685	0	22050	0.0365	2411.719		2325.586	2411.719	2497.852	2583.984	2	doublet	two	2	2	67	
135	Spectrogram 1	1	76.24696055	76.26087808	0	22050	0.0139	2325.586		2153.32	2239.453	2411.719	2497.852	1	doublet	two	1	2	68	
136	Spectrogram 1	1	76.31591501	76.36169901	0	22050	0.0458	2411.719		2325.586	2411.719	2497.852	2583.984	2	doublet	two	1	2	68	
137	Spectrogram 1	1	76.51231089	76.52673807	0	22050	0.0144	2325.586		2239.453	2325.586	2411.719	2497.852	1	doublet	two	2	2	69	
138	Spectrogram 1	1	76.57160654	76.60816467	0	22050	0.0366	2411.719		2325.586	2411.719	2497.852	2583.984	2	doublet	two	2	2	69	
139	Spectrogram 1	1	78.10498514	78.11977091	0	22050	0.0148	2325.586		2153.32	2239.453	2411.719	2497.852	1	doublet	two	1	2	70	
140	Spectrogram 1	1	78.17605295	78.22498867	0	22050	0.0489	2411.719		2325.586	2411.719	2497.852	2497.852	2	doublet	two	1	2	70	
141	Spectrogram 1	1	78.40687266	78.42295372	0	22050	0.0161	2325.586		2153.32	2239.453	2411.719	2497.852	1	doublet	two	2	2	71	
142	Spectrogram 1	1	78.46864023	78.50959607	0	22050	0.041	2411.719		2325.586	2411.719	2497.852	2497.852	2	doublet	two	2	2	71	
143	Spectrogram 1	1	80.79069986	80.80493783	0	22050	0.0142	2325.586		2239.453	2239.453	2325.586	2411.719	1	doublet	solo	0	2	72	
144	Spectrogram 1	1	80.85870829	80.90263071	0	22050	0.0439	2325.586		2239.453	2325.586	2411.719	2497.852	2	doublet	solo	0	2	72	
145	Spectrogram 1	1	83.38415232	83.40305796	0	22050	0.0189	2325.586		2239.453	2239.453	2325.586	2411.719	1	doublet	solo	0	2	73	
146	Spectrogram 1	1	83.48274698	83.52408304	0	22050	0.0413	2411.719		2325.586	2411.719	2411.719	2497.852	2	doublet	solo	0	2	73	
147	Spectrogram 1	1	84.98338022	84.99801327	0	22050	0.0146	2325.586		2239.453	2325.586	2411.719	2497.852	1	doublet	solo	0	2	74	
148	Spectrogram 1	1	85.05798044	85.10260229	0	22050	0.0446	2411.719		2239.453	2325.586	2497.852	2583.984	2	doublet	solo	0	2	74	
149	Spectrogram 1	1	86.50412455	86.51968088	0	22050	0.0156	2325.586		2153.32	2239.453	2411.719	2497.852	1	doublet	solo	0	2	75	
150	Spectrogram 1	1	86.5865983	86.63294687	0	22050	0.0463	2411.719		2239.453	2411.719	2497.852	2583.984	2	doublet	solo	0	2	75	
151	Spectrogram 1	1	88.97725382	88.99342051	0	22050	0.0162	2325.586		2239.453	2325.586	2411.719	2497.852	1	doublet	solo	0	2	76	
152	Spectrogram 1	1	89.04929819	89.09151926	0	22050	0.0422	2411.719		2325.586	2411.719	2497.852	2583.984	2	doublet	solo	0	2	76	
153	Spectrogram 1	1	90.93673411	90.95312076	0	22050	0.0164	2325.586		2239.453	2325.586	2325.586	2411.719	1	doublet	solo	0	2	77	
154	Spectrogram 1	1	90.99863901	91.04058161	0	22050	0.0419	2411.719		2325.586	2411.719	2497.852	2583.984	2	doublet	solo	0	2	77	
155	Spectrogram 1	1	93.67514506	93.69216247	0	22050	0.017	2325.586		2239.453	2325.586	2325.586	2411.719	1	doublet	solo	0	2	78	
156	Spectrogram 1	1	93.7359437	93.77798166	0	22050	0.042	2411.719		2325.586	2325.586	2411.719	2497.852	2	doublet	solo	0	2	78	
157	Spectrogram 1	1	96.40705576	96.42505828	0	22050	0.018	2325.586		2239.453	2325.586	2411.719	2497.852	1	doublet	solo	0	2	79	
158	Spectrogram 1	1	96.46712198	96.50954358	0	22050	0.0424	2411.719		2239.453	2325.586	2411.719	2497.852	2	doublet	solo	0	2	79	
159	Spectrogram 1	1	98.36643686	98.38158884	0	22050	0.0152	2325.586		2239.453	2239.453	2325.586	2411.719	1	doublet	solo	0	2	80	
160	Spectrogram 1	1	98.42784586	98.4694108	0	22050	0.0416	2325.586		2239.453	2325.586	2411.719	2497.852	2	doublet	solo	0	2	80	
161	Spectrogram 1	1	100.442563	100.4590098	0	22050	0.0164	2325.586		2153.32	2239.453	2411.719	2497.852	1	doublet	two	1	2	81	
162	Spectrogram 1	1	100.5031709	100.5443543	0	22050	0.0412	2411.719		2325.586	2411.719	2497.852	2497.852	2	doublet	two	1	2	81	
163	Spectrogram 1	1	100.7846726	100.8013005	0	22050	0.0166	2325.586		2239.453	2325.586	2411.719	2497.852	1	doublet	two	2	2	82	
164	Spectrogram 1	1	100.8464631	100.8837906	0	22050	0.0373	2411.719		2325.586	2411.719	2497.852	2497.852	2	doublet	two	2	2	82	
165	Spectrogram 1	1	102.3695725	102.3877001	0	22050	0.0181	2239.453		2153.32	2239.453	2325.586	2411.719	1	doublet	solo	0	2	83	
166	Spectrogram 1	1	102.4533128	102.4987799	0	22050	0.0455	2325.586		2325.586	2325.586	2411.719	2497.852	2	doublet	solo	0	2	83	
167	Spectrogram 1	1	103.4042634	103.4205958	0	22050	0.0163	2325.586		2239.453	2239.453	2325.586	2411.719	1	doublet	two	1	2	84	
168	Spectrogram 1	1	103.4652833	103.5086411	0	22050	0.0434	2411.719		2325.586	2325.586	2497.852	2497.852	2	doublet	two	1	2	84	
169	Spectrogram 1	1	103.6613816	103.6762254	0	22050	0.0148	2325.586		2239.453	2325.586	2411.719	2411.719	1	doublet	two	2	2	85	
170	Spectrogram 1	1	103.7207231	103.7544836	0	22050	0.0338	2411.719		2325.586	2411.719	2497.852	2497.852	2	doublet	two	2	2	85	
171	Spectrogram 1	1	104.7718171	104.7877159	0	22050	0.0159	2325.586		2153.32	2239.453	2325.586	2497.852	1	doublet	two	1	2	86	
172	Spectrogram 1	1	104.8368043	104.8817491	0	22050	0.0449	2411.719		2239.453	2411.719	2497.852	2583.984	2	doublet	two	1	2	86	
173	Spectrogram 1	1	105.0308808	105.0446061	0	22050	0.0137	2325.586		2239.453	2325.586	2411.719	2411.719	1	doublet	two	2	2	87	
174	Spectrogram 1	1	105.0918626	105.1273025	0	22050	0.0354	2411.719		2325.586	2411.719	2497.852	2583.984	2	doublet	two	2	2	87	
175	Spectrogram 1	1	106.7941712	106.8082248	0	22050	0.0141	2325.586		2153.32	2239.453	2325.586	2497.852	1	doublet	two	1	2	88	
176	Spectrogram 1	1	106.8600434	106.902768	0	22050	0.0427	2411.719		2325.586	2411.719	2497.852	2497.852	2	doublet	two	1	2	88	
177	Spectrogram 1	1	107.0568742	107.0716349	0	22050	0.0148	2325.586		2239.453	2325.586	2411.719	2411.719	1	doublet	two	2	2	89	
178	Spectrogram 1	1	107.1145143	107.1494807	0	22050	0.035	2411.719		2325.586	2411.719	2497.852	2497.852	2	doublet	two	2	2	89	
179	Spectrogram 1	1	109.610341	109.6291871	0	22050	0.0188	2239.453		2153.32	2239.453	2325.586	2411.719	1	doublet	solo	0	2	90	
180	Spectrogram 1	1	109.6983003	109.7403683	0	22050	0.0421	2325.586		2325.586	2325.586	2411.719	2497.852	2	doublet	solo	0	2	90	
181	Spectrogram 1	1	110.6669358	110.6822938	0	22050	0.0154	2325.586		2239.453	2325.586	2325.586	2411.719	1	doublet	two	1	2	91	
182	Spectrogram 1	1	110.7326783	110.7741746	0	22050	0.0415	2411.719		2325.586	2411.719	2497.852	2497.852	2	doublet	two	1	2	91	
