Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Max Freq (Hz)	Peak Amp (U)	Freq 5% (Hz)	Freq 25% (Hz)	Freq 75% (Hz)	Freq 95% (Hz)	Note_type	call_type	series_type	series_seq	Call_group_num	Call_num	Notes
57	Waveform 1	1	179.3557633	179.3953904	0	22050	0.0396		20230					2	doublet	two	1	2	28	
58	Waveform 1	1	179.6133775	179.6269578	0	22050	0.0136		14426					1	doublet	two	2	2	29	
59	Waveform 1	1	179.6774186	179.7099809	0	22050	0.0326		18456					2	doublet	two	2	2	29	
60	Waveform 1	1	180.8738755	180.887761	0	22050	0.0139		14952					1	doublet	two	1	2	30	
61	Waveform 1	1	180.9464463	180.9864396	0	22050	0.04		19214					2	doublet	two	1	2	30	
62	Waveform 1	1	181.1826982	181.1968641	0	22050	0.0142		15133					1	doublet	two	2	2	31	
63	Waveform 1	1	181.2447557	181.2779588	0	22050	0.0332		19250					2	doublet	two	2	2	31	
64	Waveform 1	1	182.626912	182.6410264	0	22050	0.0141		17492					1	doublet	two	1	2	32	
65	Waveform 1	1	182.7029466	182.7454576	0	22050	0.0425		20929					2	doublet	two	1	2	32	
66	Waveform 1	1	182.9458512	182.9604539	0	22050	0.0146		16300					1	doublet	two	2	2	33	
67	Waveform 1	1	183.0088395	183.0418443	0	22050	0.033		19052					2	doublet	two	2	2	33	
68	Waveform 1	1	184.4314927	184.4457749	0	22050	0.0143		17484					1	doublet	two	1	2	34	
69	Waveform 1	1	184.5099381	184.5515183	0	22050	0.0416		20492					2	doublet	two	1	2	34	
70	Waveform 1	1	184.7403001	184.7540177	0	22050	0.0137		15094					1	doublet	two	2	2	35	
71	Waveform 1	1	184.8018998	184.8329667	0	22050	0.0311		18000					2	doublet	two	2	2	35	
