Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Max Freq (Hz)	Peak Amp (U)	Freq 5% (Hz)	Freq 25% (Hz)	Freq 75% (Hz)	Freq 95% (Hz)	Note_type	call_type	series_type	series_seq	Call_group_num	Call_num	Notes
323	Waveform 1	1	292.9477433	292.9865617	0	22050	0.0388		28007					2	doublet	solo	0	7	162	
324	Waveform 1	1	294.4616288	294.4783525	0	22050	0.0167		21206					1	doublet	two	1	7	163	could be one
325	Waveform 1	1	294.5385636	294.5769547	0	22050	0.0384		28039					2	doublet	two	1	7	163	could be one
326	Waveform 1	1	294.7875871	294.833	0	22050	0.0454		23302					12	solo	two	2	7	164	could be two
327	Waveform 1	1	296.0427751	296.058923	0	22050	0.0161		23105					1	doublet	two	1	7	165	
328	Waveform 1	1	296.1191606	296.1587724	0	22050	0.0396		27830					2	doublet	two	1	7	165	
329	Waveform 1	1	296.3226213	296.3388261	0	22050	0.0162		22894					1	doublet	two	2	7	166	
330	Waveform 1	1	296.3822831	296.4124955	0	22050	0.0302		27361					2	doublet	two	2	7	166	
331	Waveform 1	1	297.9111222	297.9279679	0	22050	0.0168		22497					1	doublet	solo	0	7	167	
332	Waveform 1	1	297.9907426	298.031392	0	22050	0.0406		27873					2	doublet	solo	0	7	167	
333	Waveform 1	1	299.4331559	299.4497575	0	22050	0.0166		19820					1	doublet	two	1	7	168	
334	Waveform 1	1	299.5104569	299.5511064	0	22050	0.0406		27877					2	doublet	two	1	7	168	
335	Waveform 1	1	299.7363481	299.7475785	0	22050	0.0112		7715					1	doublet	two	2	7	169	
336	Waveform 1	1	299.7968949	299.8308305	0	22050	0.0339		24087					2	doublet	two	2	7	169	
337	Waveform 1	1	301.0767106	301.0925749	0	22050	0.0159		22447					1	doublet	two	1	7	170	
338	Waveform 1	1	301.1550492	301.1956986	0	22050	0.0406		27819					2	doublet	two	1	7	170	
339	Waveform 1	1	301.3626908	301.3788041	0	22050	0.0161		22743					1	doublet	two	2	7	171	
340	Waveform 1	1	301.4206437	301.4511613	0	22050	0.0305		27228					2	doublet	two	2	7	171	
341	Waveform 1	1	302.7956132	302.8115739	0	22050	0.016		20585					1	doublet	two	1	7	172	
342	Waveform 1	1	302.8726396	302.912404	0	22050	0.0398		27482					2	doublet	two	1	7	172	
343	Waveform 1	1	303.0785111	303.0932511	0	22050	0.0147		17408					1	doublet	two	2	7	173	
344	Waveform 1	1	303.1382646	303.1692399	0	22050	0.031		26879					2	doublet	two	2	7	173	
345	Waveform 1	1	304.6973771	304.7134904	0	22050	0.0161		20284					1	doublet	two	1	7	174	
346	Waveform 1	1	304.7685136	304.8057145	0	22050	0.0372		27171					2	doublet	two	1	7	174	
347	Waveform 1	1	304.9692887	304.9847917	0	22050	0.0155		20058					1	doublet	two	2	7	175	
348	Waveform 1	1	305.0275163	305.0590409	0	22050	0.0315		26773					2	doublet	two	2	7	175	
349	Waveform 1	1	306.5914201	306.6082047	0	22050	0.0168		21913					1	doublet	two	1	7	176	
350	Waveform 1	1	306.6691789	306.7099809	0	22050	0.0408		27689					2	doublet	two	1	7	176	
351	Waveform 1	1	306.8805131	306.8967179	0	22050	0.0162		21917					1	doublet	two	2	7	177	
352	Waveform 1	1	306.9403886	306.9710282	0	22050	0.0306		27144					2	doublet	two	2	7	177	
353	Waveform 1	1	309.0231828	309.038846	0	22050	0.0157		22122					1	doublet	two	1	7	178	
354	Waveform 1	1	309.0987748	309.1359263	0	22050	0.0372		27769					2	doublet	two	1	7	178	
355	Waveform 1	1	309.3110551	309.3252569	0	22050	0.0142		18646					1	doublet	two	2	7	179	
356	Waveform 1	1	309.3706559	309.4018449	0	22050	0.0312		26782					2	doublet	two	2	7	179	
357	Waveform 1	1	310.6470841	310.6630428	0	22050	0.016		21242					1	doublet	two	1	7	180	
358	Waveform 1	1	310.7230119	310.7619828	0	22050	0.039		27633					2	doublet	two	1	7	180	
359	Waveform 1	1	310.9262895	310.942006	0	22050	0.0157		22023					1	doublet	two	2	7	181	
360	Waveform 1	1	310.9836625	311.0126542	0	22050	0.029		26845					2	doublet	two	2	7	181	
361	Waveform 1	1	312.5064591	312.5223893	0	22050	0.0159		19556					1	doublet	two	1	7	182	
362	Waveform 1	1	312.5811357	312.6210221	0	22050	0.0399		26968					2	doublet	two	1	7	182	
363	Waveform 1	1	312.7871293	312.8032121	0	22050	0.0161		21923					1	doublet	two	2	7	183	
364	Waveform 1	1	312.8457231	312.8748063	0	22050	0.0291		26609					2	doublet	two	2	7	183	
365	Waveform 1	1	314.4329423	314.4492387	0	22050	0.0163		20070					1	doublet	two	1	7	184	
366	Waveform 1	1	314.5099992	314.5506181	0	22050	0.0406		27352					2	doublet	two	1	7	184	
367	Waveform 1	1	314.7128495	314.7326781	0	22050	0.0198		21422					1	doublet	two	2	7	185	
368	Waveform 1	1	314.7725724	314.8045243	0	22050	0.032		26892					2	doublet	two	2	7	185	
