Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Max Freq (Hz)	Peak Amp (U)	Freq 5% (Hz)	Freq 25% (Hz)	Freq 75% (Hz)	Freq 95% (Hz)	Note_type	call_type	series_type	series_seq	Call_group_num	Call_num	Notes
91	Spectrogram 1	1	67.65274706	67.68219653	0	22050	0.0294	2670.117		2583.984	2583.984	2670.117	2756.25	2	doublet	solo	0	1	5	
93	Spectrogram 1	1	71.81227008	71.83052177	0	22050	0.0183	2583.984		2411.719	2497.852	2670.117	2670.117	1	doublet	solo	0	1	6	
94	Spectrogram 1	1	71.87959185	71.91215411	0	22050	0.0326	2670.117		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	6	
97	Spectrogram 1	1	73.2041463	73.22023233	0	22050	0.0161	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	1	6	
98	Spectrogram 1	1	73.2739934	73.30509844	0	22050	0.0311	2670.117		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	6	
99	Spectrogram 1	1	74.7238988	74.73957622	0	22050	0.0157	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	1	7	
100	Spectrogram 1	1	74.78850451	74.81693414	0	22050	0.0284	2583.984		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	7	
101	Spectrogram 1	1	76.05959216	76.07595601	0	22050	0.0164	2583.984		2497.852	2583.984	2583.984	2670.117	1	doublet	solo	0	1	7	
102	Spectrogram 1	1	76.13569537	76.16892122	0	22050	0.0332	2670.117		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	7	
103	Spectrogram 1	1	77.34059039	77.35630035	0	22050	0.0157	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	1	8	
104	Spectrogram 1	1	77.40770617	77.43942617	0	22050	0.0317	2583.984		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	8	
105	Spectrogram 1	1	78.82870379	78.84399637	0	22050	0.0153	2583.984		2497.852	2583.984	2670.117	2670.117	1	doublet	solo	0	1	8	
106	Spectrogram 1	1	78.89820758	78.93356869	0	22050	0.0354	2670.117		2583.984	2583.984	2670.117	2756.25	2	doublet	solo	0	1	8	
107	Spectrogram 1	1	80.25528613	80.27009064	0	22050	0.0148	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	1	9	
108	Spectrogram 1	1	80.32696429	80.35745758	0	22050	0.0305	2670.117		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	9	
109	Spectrogram 1	1	81.6930379	81.70870006	0	22050	0.0157	2583.984		2411.719	2497.852	2670.117	2756.25	1	doublet	solo	0	1	9	
110	Spectrogram 1	1	81.76142779	81.7945402	0	22050	0.0331	2670.117		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	9	
111	Spectrogram 1	1	82.92136279	82.93736626	0	22050	0.016	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	1	10	
112	Spectrogram 1	1	82.98732653	83.02134031	0	22050	0.034	2670.117		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	10	
113	Spectrogram 1	1	84.33641711	84.3538353	0	22050	0.0174	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	1	10	
114	Spectrogram 1	1	84.40172473	84.43096753	0	22050	0.0292	2583.984		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	10	
115	Spectrogram 1	1	85.8157796	85.83323764	0	22050	0.0175	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	1	11	
116	Spectrogram 1	1	85.87999621	85.90965013	0	22050	0.0297	2583.984		2583.984	2583.984	2670.117	2670.117	2	doublet	solo	0	1	11	
117	Spectrogram 1	1	87.25720873	87.27419734	0	22050	0.017	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	1	11	
118	Spectrogram 1	1	87.32317248	87.3548955	0	22050	0.0317	2583.984		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	11	
119	Spectrogram 1	1	88.72018328	88.73569825	0	22050	0.0155	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	1	12	
120	Spectrogram 1	1	88.79009143	88.82338668	0	22050	0.0333	2583.984		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	12	
121	Spectrogram 1	1	90.11575976	90.13236068	0	22050	0.0166	2583.984		2411.719	2497.852	2670.117	2756.25	1	doublet	solo	0	1	12	
122	Spectrogram 1	1	90.17967883	90.20961286	0	22050	0.0299	2670.117		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	12	
123	Spectrogram 1	1	91.38952532	91.40777935	0	22050	0.0183	2583.984		2497.852	2583.984	2583.984	2670.117	1	doublet	solo	0	1	13	
124	Spectrogram 1	1	91.4552373	91.48580828	0	22050	0.0306	2670.117		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	13	
125	Spectrogram 1	1	92.81961718	92.83546343	0	22050	0.0158	2583.984		2411.719	2497.852	2583.984	2670.117	1	doublet	solo	0	1	13	
126	Spectrogram 1	1	92.88510028	92.91693916	0	22050	0.0318	2670.117		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	13	
127	Spectrogram 1	1	94.33412829	94.35047404	0	22050	0.0163	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	1	14	
128	Spectrogram 1	1	94.39929858	94.43058673	0	22050	0.0313	2670.117		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	14	
129	Spectrogram 1	1	95.55675402	95.57314959	0	22050	0.0164	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	1	14	
130	Spectrogram 1	1	95.62621203	95.65836993	0	22050	0.0322	2583.984		2583.984	2583.984	2670.117	2670.117	2	doublet	solo	0	1	14	
131	Spectrogram 1	1	97.04473773	97.06090441	0	22050	0.0162	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	1	15	
132	Spectrogram 1	1	97.11331072	97.14501086	0	22050	0.0317	2670.117		2583.984	2583.984	2670.117	2756.25	2	doublet	solo	0	1	15	
133	Spectrogram 1	1	98.49573413	98.5119237	0	22050	0.0162	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	1	15	
134	Spectrogram 1	1	98.55940905	98.58972827	0	22050	0.0303	2670.117		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	15	
135	Spectrogram 1	1	100.1632222	100.1792287	0	22050	0.016	2583.984		2411.719	2497.852	2583.984	2670.117	1	doublet	solo	0	1	16	
136	Spectrogram 1	1	100.2277745	100.2591619	0	22050	0.0314	2670.117		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	16	
137	Spectrogram 1	1	101.4114293	101.427123	0	22050	0.0157	2583.984		2411.719	2497.852	2583.984	2670.117	1	doublet	two	1	1	16	
138	Spectrogram 1	1	101.4794759	101.5099782	0	22050	0.0305	2583.984		2497.852	2583.984	2670.117	2756.25	2	doublet	two	1	1	16	
139	Spectrogram 1	1	101.6780309	101.6938998	0	22050	0.0159	2583.984		2411.719	2497.852	2583.984	2670.117	1	doublet	two	2	1	17	
140	Spectrogram 1	1	101.7387532	101.7649142	0	22050	0.0262	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	two	2	1	17	
141	Spectrogram 1	1	102.9413594	102.9593223	0	22050	0.018	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	1	17	
142	Spectrogram 1	1	103.0081395	103.0395269	0	22050	0.0314	2583.984		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	17	
143	Spectrogram 1	1	104.1731938	104.189391	0	22050	0.0162	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	1	18	
144	Spectrogram 1	1	104.2397069	104.2724752	0	22050	0.0328	2670.117		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	18	
145	Spectrogram 1	1	105.4513616	105.4684275	0	22050	0.0171	2583.984		2411.719	2497.852	2583.984	2670.117	1	doublet	solo	0	1	18	
146	Spectrogram 1	1	105.516715	105.5481633	0	22050	0.0314	2670.117		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	18	
147	Spectrogram 1	1	107.2665776	107.282401	0	22050	0.0158	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	1	19	
148	Spectrogram 1	1	107.331313	107.3624944	0	22050	0.0312	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	solo	0	1	19	
149	Spectrogram 1	1	108.7230825	108.7422389	0	22050	0.0192	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	1	19	
150	Spectrogram 1	1	108.7859868	108.816779	0	22050	0.0308	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	solo	0	1	19	
151	Spectrogram 1	1	110.0208425	110.0399986	0	22050	0.0192	2583.984		2411.719	2497.852	2583.984	2670.117	1	doublet	two	1	1	20	
152	Spectrogram 1	1	110.0895452	110.1210851	0	22050	0.0315	2583.984		2497.852	2583.984	2670.117	2756.25	2	doublet	two	1	1	20	
153	Spectrogram 1	1	110.3009099	110.3184472	0	22050	0.0175	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	two	2	1	20	
154	Spectrogram 1	1	110.3622884	110.3865826	0	22050	0.0243	2583.984		2411.719	2497.852	2670.117	2756.25	2	doublet	two	2	1	20	
155	Spectrogram 1	1	111.5327214	111.5500213	0	22050	0.0173	2583.984		2411.719	2497.852	2583.984	2670.117	1	doublet	solo	0	1	21	
156	Spectrogram 1	1	111.6005467	111.6332845	0	22050	0.0327	2583.984		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	21	
157	Spectrogram 1	1	112.748618	112.7658721	0	22050	0.0173	2497.852		2411.719	2497.852	2583.984	2670.117	1	doublet	two	1	1	21	
158	Spectrogram 1	1	112.8144445	112.847434	0	22050	0.033	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	two	1	1	21	
159	Spectrogram 1	1	113.0050801	113.0226229	0	22050	0.0175	2497.852		2325.586	2497.852	2583.984	2670.117	1	doublet	two	2	1	22	
160	Spectrogram 1	1	113.0656499	113.0871597	0	22050	0.0215	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	two	2	1	22	
161	Spectrogram 1	1	114.3063268	114.3253637	0	22050	0.019	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	two	1	1	22	
162	Spectrogram 1	1	114.3773488	114.4099111	0	22050	0.0326	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	two	1	1	22	
163	Spectrogram 1	1	114.5784368	114.5957625	0	22050	0.0173	2497.852		2325.586	2497.852	2583.984	2670.117	1	doublet	two	2	1	23	
164	Spectrogram 1	1	114.6388234	114.6582326	0	22050	0.0194	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	two	2	1	23	
165	Spectrogram 1	1	115.7778234	115.7959379	0	22050	0.0181	2497.852		2411.719	2497.852	2583.984	2670.117	1	doublet	solo	0	1	23	
166	Spectrogram 1	1	115.8394536	115.8691625	0	22050	0.0297	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	solo	0	1	23	
167	Spectrogram 1	1	117.0130605	117.0311803	0	22050	0.0181	2497.852		2411.719	2497.852	2583.984	2670.117	1	doublet	two	1	1	24	
168	Spectrogram 1	1	117.0907048	117.1221074	0	22050	0.0314	2583.984		2497.852	2583.984	2670.117	2756.25	2	doublet	two	1	1	24	
169	Spectrogram 1	1	117.3001164	117.315215	0	22050	0.0151	2497.852		2411.719	2497.852	2583.984	2670.117	1	doublet	two	2	1	24	
170	Spectrogram 1	1	117.3610906	117.3773946	0	22050	0.0163	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	two	2	1	24	
171	Spectrogram 1	1	118.4770497	118.4961926	0	22050	0.0191	2583.984		2411.719	2497.852	2583.984	2670.117	1	doublet	solo	0	1	25	
172	Spectrogram 1	1	118.5426549	118.5742177	0	22050	0.0316	2583.984		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	25	
173	Spectrogram 1	1	121.365035	121.3803279	0	22050	0.0153	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	1	25	
174	Spectrogram 1	1	121.4277562	121.458434	0	22050	0.0307	2583.984		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	25	
175	Spectrogram 1	1	123.0726995	123.0898828	0	22050	0.0172	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	1	26	
176	Spectrogram 1	1	123.1338796	123.1631764	0	22050	0.0293	2583.984		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	26	
177	Spectrogram 1	1	124.8112477	124.8271887	0	22050	0.0159	2497.852		2411.719	2497.852	2583.984	2670.117	1	doublet	solo	0	1	26	
178	Spectrogram 1	1	124.8743733	124.9040593	0	22050	0.0297	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	solo	0	1	26	
179	Spectrogram 1	1	126.0741719	126.0901326	0	22050	0.016	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	1	27	
180	Spectrogram 1	1	126.1358937	126.1668004	0	22050	0.0309	2583.984		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	27	
181	Spectrogram 1	1	127.4964437	127.5125417	0	22050	0.0161	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	1	27	
182	Spectrogram 1	1	127.5599584	127.5904302	0	22050	0.0305	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	solo	0	1	27	
183	Spectrogram 1	1	128.9923543	129.0084065	0	22050	0.0161	2583.984		2411.719	2497.852	2583.984	2670.117	1	doublet	two	1	1	28	
184	Spectrogram 1	1	129.0620107	129.0933827	0	22050	0.0314	2583.984		2497.852	2583.984	2670.117	2756.25	2	doublet	two	1	1	28	
185	Spectrogram 1	1	129.254012	129.2693929	0	22050	0.0154	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	two	2	1	28	
186	Spectrogram 1	1	129.3151998	129.328185	0	22050	0.013	2583.984		2411.719	2497.852	2670.117	2756.25	2	doublet	two	2	1	28	
187	Spectrogram 1	1	130.5228566	130.5378255	0	22050	0.015	2497.852		2411.719	2497.852	2583.984	2670.117	1	doublet	solo	0	1	29	
188	Spectrogram 1	1	130.5856008	130.6158284	0	22050	0.0302	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	solo	0	1	29	
189	Spectrogram 1	1	132.0170583	132.0328816	0	22050	0.0158	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	1	29	
190	Spectrogram 1	1	132.0824727	132.1127614	0	22050	0.0303	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	solo	0	1	29	
191	Spectrogram 1	1	133.8439168	133.8598928	0	22050	0.016	2583.984		2411.719	2497.852	2583.984	2670.117	1	doublet	solo	0	1	30	
192	Spectrogram 1	1	133.9086598	133.9385213	0	22050	0.0299	2583.984		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	30	
193	Spectrogram 1	1	135.1677999	135.1839742	0	22050	0.0162	2583.984		2411.719	2497.852	2583.984	2670.117	1	doublet	solo	0	1	30	
194	Spectrogram 1	1	135.2330159	135.2632436	0	22050	0.0302	2583.984		2583.984	2583.984	2670.117	2670.117	2	doublet	solo	0	1	30	
195	Spectrogram 1	1	136.6296834	136.6461476	0	22050	0.0165	2583.984		2411.719	2497.852	2583.984	2670.117	1	doublet	solo	0	1	31	
196	Spectrogram 1	1	136.6961659	136.7263784	0	22050	0.0302	2583.984		2583.984	2583.984	2670.117	2670.117	2	doublet	solo	0	1	31	
197	Spectrogram 1	1	137.7987966	137.8159405	0	22050	0.0171	2583.984		2411.719	2497.852	2583.984	2670.117	1	doublet	solo	0	1	31	
198	Spectrogram 1	1	137.8704824	137.9015798	0	22050	0.0311	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	solo	0	1	31	
199	Spectrogram 1	1	138.7688893	138.7844228	0	22050	0.0155	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	two	1	1	32	
200	Spectrogram 1	1	138.8334493	138.864623	0	22050	0.0312	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	two	1	1	32	
201	Spectrogram 1	1	139.019225	139.0342855	0	22050	0.0151	2583.984		2411.719	2497.852	2583.984	2670.117	1	doublet	two	2	1	32	
202	Spectrogram 1	1	139.078185	139.0926351	0	22050	0.0145	2583.984		2497.852	2583.984	2670.117	2756.25	2	doublet	two	2	1	32	
203	Spectrogram 1	1	140.2554006	140.2708577	0	22050	0.0155	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	1	33	
204	Spectrogram 1	1	140.3251485	140.356841	0	22050	0.0317	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	solo	0	1	33	
205	Spectrogram 1	1	141.4959401	141.5097719	0	22050	0.0138	2497.852		2325.586	2497.852	2583.984	2670.117	1	doublet	two	1	1	33	
206	Spectrogram 1	1	141.5528554	141.5849141	0	22050	0.0321	2583.984		2497.852	2583.984	2670.117	2756.25	2	doublet	two	1	1	33	
207	Spectrogram 1	1	141.7441243	141.7594747	0	22050	0.0154	2583.984		2411.719	2497.852	2583.984	2670.117	1	doublet	two	2	1	34	
208	Spectrogram 1	1	141.8071126	141.8252095	0	22050	0.0181	2583.984		2497.852	2583.984	2670.117	2756.25	2	doublet	two	2	1	34	
209	Spectrogram 1	1	143.0118856	143.0276631	0	22050	0.0158	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	1	34	
210	Spectrogram 1	1	143.0754689	143.1051473	0	22050	0.0297	2583.984		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	34	
211	Spectrogram 1	1	146.9728993	146.9889094	0	22050	0.016	2583.984		2411.719	2497.852	2583.984	2670.117	1	doublet	solo	0	1	35	
212	Spectrogram 1	1	147.0378713	147.066512	0	22050	0.0286	2583.984		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	35	
213	Spectrogram 1	1	148.3082112	148.3243184	0	22050	0.0161	2583.984		2411.719	2497.852	2583.984	2670.117	1	doublet	solo	0	1	35	
214	Spectrogram 1	1	148.3703603	148.3981008	0	22050	0.0277	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	solo	0	1	35	
215	Spectrogram 1	1	149.6959371	149.711379	0	22050	0.0154	2583.984		2411.719	2497.852	2583.984	2670.117	1	doublet	solo	0	1	36	
216	Spectrogram 1	1	149.7559194	149.784438	0	22050	0.0285	2583.984		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	36	
217	Spectrogram 1	1	152.8933095	152.9084615	0	22050	0.0152	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	1	36	
218	Spectrogram 1	1	152.9549398	152.9833821	0	22050	0.0284	2583.984		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	36	
219	Spectrogram 1	1	154.0701436	154.0863484	0	22050	0.0162	2583.984		2411.719	2497.852	2583.984	2670.117	1	doublet	solo	0	1	37	
220	Spectrogram 1	1	154.1348256	154.164626	0	22050	0.0298	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	solo	0	1	37	
221	Spectrogram 1	1	155.261321	155.2770986	0	22050	0.0158	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	1	37	
222	Spectrogram 1	1	155.3254842	155.3538808	0	22050	0.0284	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	solo	0	1	37	
223	Spectrogram 1	1	156.3706502	156.3879994	0	22050	0.0173	2583.984		2411.719	2497.852	2583.984	2670.117	1	doublet	solo	0	1	38	
224	Spectrogram 1	1	156.4351644	156.4627217	0	22050	0.0276	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	solo	0	1	38	
225	Spectrogram 1	1	158.1645803	158.1795186	0	22050	0.0149	2583.984		2411.719	2497.852	2583.984	2670.117	1	doublet	solo	0	1	38	
226	Spectrogram 1	1	158.2307881	158.2611531	0	22050	0.0304	2583.984		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	38	
227	Spectrogram 1	1	159.3439015	159.3613837	0	22050	0.0175	2583.984		2411.719	2497.852	2583.984	2670.117	1	doublet	solo	0	1	39	
228	Spectrogram 1	1	159.4087361	159.4376363	0	22050	0.0289	2583.984		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	39	
229	Spectrogram 1	1	160.5516347	160.5660522	0	22050	0.0144	2583.984		2411.719	2497.852	2583.984	2670.117	1	doublet	solo	0	1	39	
230	Spectrogram 1	1	160.6224507	160.6523427	0	22050	0.0299	2583.984		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	39	
231	Spectrogram 1	1	161.5992726	161.6171473	0	22050	0.0179	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	1	40	
232	Spectrogram 1	1	161.6613454	161.6901082	0	22050	0.0288	2583.984		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	40	
233	Spectrogram 1	1	162.8329763	162.8498836	0	22050	0.0169	2497.852		2411.719	2497.852	2583.984	2670.117	1	doublet	two	1	1	40	
234	Spectrogram 1	1	162.8978414	162.9290761	0	22050	0.0312	2583.984		2497.852	2583.984	2670.117	2756.25	2	doublet	two	1	1	40	
235	Spectrogram 1	1	163.1028737	163.1192928	0	22050	0.0164	2583.984		2411.719	2497.852	2583.984	2670.117	1	doublet	two	2	1	41	
236	Spectrogram 1	1	163.1641225	163.1847829	0	22050	0.0207	2583.984		2497.852	2583.984	2670.117	2756.25	2	doublet	two	2	1	41	
237	Spectrogram 1	1	164.2679433	164.2837342	0	22050	0.0158	2497.852		2411.719	2497.852	2583.984	2670.117	1	doublet	two	1	1	41	
238	Spectrogram 1	1	164.3302907	164.3597097	0	22050	0.0294	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	two	1	1	41	
239	Spectrogram 1	1	164.5226735	164.5384415	0	22050	0.0158	2497.852		2411.719	2497.852	2583.984	2670.117	1	doublet	two	2	1	42	
240	Spectrogram 1	1	164.5849446	164.6026296	0	22050	0.0177	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	two	2	1	42	
244	Spectrogram 1	1	165.7366628	165.752505	0	22050	0.0158	2497.852		2411.719	2497.852	2583.984	2670.117	1	doublet	two	1	1	42	
245	Spectrogram 1	1	165.8029012	165.8317861	0	22050	0.0289	2583.984		2497.852	2583.984	2583.984	2670.117	2	doublet	two	1	1	42	
246	Spectrogram 1	1	165.9977559	166.0139232	0	22050	0.0162	2497.852		2325.586	2497.852	2583.984	2670.117	1	doublet	two	2	1	43	
247	Spectrogram 1	1	166.05902	166.0747212	0	22050	0.0157	2583.984		2497.852	2583.984	2583.984	2670.117	2	doublet	two	2	1	43	
249	Spectrogram 1	1	167.1369313	167.1525739	0	22050	0.0156	2583.984		2325.586	2497.852	2583.984	2670.117	1	doublet	three	1	1	43	
250	Spectrogram 1	1	167.2018575	167.2315206	0	22050	0.0297	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	three	1	1	43	
251	Spectrogram 1	1	167.3878621	167.4030643	0	22050	0.0152	2583.984		2411.719	2497.852	2583.984	2670.117	1	doublet	three	2	1	44	
252	Spectrogram 1	1	167.4492787	167.4647664	0	22050	0.0155	2583.984		2411.719	2497.852	2670.117	2756.25	2	doublet	three	2	1	44	
253	Spectrogram 1	1	167.634673	167.6501664	0	22050	0.0155	2497.852		2325.586	2497.852	2583.984	2670.117	1	doublet	three	3	1	44	
254	Spectrogram 1	1	167.6966847	167.7112416	0	22050	0.0146	2583.984		2497.852	2497.852	2583.984	2670.117	2	doublet	three	3	1	44	
256	Spectrogram 1	1	168.964919	168.9831709	0	22050	0.0183	2583.984		2411.719	2497.852	2583.984	2670.117	1	doublet	solo	0	1	45	
257	Spectrogram 1	1	169.0343465	169.0653066	0	22050	0.031	2583.984		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	45	
259	Spectrogram 1	1	170.0733632	170.0904431	0	22050	0.0171	2497.852		2325.586	2497.852	2583.984	2670.117	1	doublet	two	1	1	45	
260	Spectrogram 1	1	170.1578206	170.194308	0	22050	0.0365	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	two	1	1	45	
261	Spectrogram 1	1	170.3466939	170.3615712	0	22050	0.0149	2497.852		2325.586	2497.852	2583.984	2670.117	1	doublet	two	2	1	46	
