Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Max Freq (Hz)	Peak Amp (U)	Freq 5% (Hz)	Freq 25% (Hz)	Freq 75% (Hz)	Freq 95% (Hz)	Note_type	call_type	series_type	series_seq	Call_group_num	Call_num	Notes
18	Spectrogram 1	1	16.42698374	16.47461271	0	22050	0.0476	2583.984		2411.719	2497.852	2670.117	2842.383	2	doublet	solo	0	1	4	
24	Spectrogram 1	1	18.04086199	18.05523768	0	22050	0.0144	2411.719		2239.453	2325.586	2497.852	2670.117	1	doublet	solo	0	1	4	
25	Spectrogram 1	1	18.13047686	18.17644587	0	22050	0.046	2583.984		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	4	
29	Spectrogram 1	1	19.72818651	19.74317446	0	22050	0.015	2411.719		2239.453	2325.586	2411.719	2583.984	1	doublet	solo	0	1	5	
30	Spectrogram 1	1	19.81582728	19.86208334	0	22050	0.0463	2670.117		2411.719	2583.984	2670.117	2842.383	2	doublet	solo	0	1	5	
32	Spectrogram 1	1	21.62609949	21.6404542	0	22050	0.0144	2411.719		2325.586	2325.586	2497.852	2583.984	1	doublet	solo	0	1	5	
33	Spectrogram 1	1	21.7127656	21.76071348	0	22050	0.0479	2670.117		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	5	
38	Spectrogram 1	1	23.31031695	23.32521525	0	22050	0.0149	2411.719		2325.586	2411.719	2497.852	2670.117	1	doublet	solo	0	1	6	
39	Spectrogram 1	1	23.40219965	23.44824972	0	22050	0.0461	2670.117		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	6	
43	Spectrogram 1	1	25.04637232	25.05876284	0	22050	0.0124	2411.719		2325.586	2411.719	2497.852	2670.117	1	doublet	solo	0	1	6	
44	Spectrogram 1	1	25.13571444	25.18209181	0	22050	0.0464	2670.117		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	6	
54	Spectrogram 1	1	27.67074862	27.68507853	0	22050	0.0143	2411.719		2239.453	2411.719	2497.852	2670.117	1	doublet	solo	0	1	7	
55	Spectrogram 1	1	27.76505747	27.80201464	0	22050	0.037	2670.117		2325.586	2583.984	2756.25	2842.383	2	doublet	solo	0	1	7	
62	Spectrogram 1	1	29.37208643	29.38732424	0	22050	0.0152	2497.852		2325.586	2411.719	2497.852	2670.117	1	doublet	solo	0	1	7	
63	Spectrogram 1	1	29.46582689	29.51170626	0	22050	0.0459	2583.984		2325.586	2583.984	2670.117	2842.383	2	doublet	solo	0	1	7	
74	Spectrogram 1	1	31.41671267	31.43176928	0	22050	0.0151	2497.852		2411.719	2497.852	2583.984	2583.984	1	doublet	two	1	1	8	
75	Spectrogram 1	1	31.51031771	31.54233408	0	22050	0.032	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	two	1	1	8	
76	Spectrogram 1	1	31.78528299	31.88488551	0	22050	0.0996	2497.852		1464.258	1636.523	3014.648	3445.312	3	solo	two	2	1	8	
81	Spectrogram 1	1	33.21700754	33.23061342	0	22050	0.0136	2497.852		2411.719	2411.719	2497.852	2583.984	1	doublet	two	1	1	8	
83	Spectrogram 1	1	33.31247034	33.35804262	0	22050	0.0456	2670.117		2411.719	2583.984	2756.25	2842.383	2	doublet	two	1	1	9	
88	Spectrogram 1	1	33.55344858	33.56478586	0	22050	0.0113	2583.984		1550.391	2411.719	2583.984	2928.516	1	doublet	two	2	1	9	
89	Spectrogram 1	1	33.62442103	33.66101588	0	22050	0.0366	2670.117		1636.523	2497.852	2756.25	3359.18	2	doublet	two	2	1	9	
93	Spectrogram 1	1	35.6090478	35.62428751	0	22050	0.0152	2497.852		2411.719	2497.852	2583.984	2670.117	1	doublet	two	1	1	9	
94	Spectrogram 1	1	35.70140543	35.7414705	0	22050	0.0401	2756.25		2583.984	2670.117	2756.25	2842.383	2	doublet	two	1	1	10	
95	Spectrogram 1	1	36.03501215	36.04632654	0	22050	0.0113	2583.984		2153.32	2497.852	2583.984	2756.25	1	doublet	two	2	1	10	
96	Spectrogram 1	1	36.10394373	36.13584427	0	22050	0.0319	2670.117		1636.523	2325.586	2756.25	3359.18	2	doublet	two	2	1	10	
100	Spectrogram 1	1	37.68163386	37.69728679	0	22050	0.0157	2497.852		2411.719	2497.852	2583.984	2670.117	1	doublet	solo	0	1	10	
101	Spectrogram 1	1	37.76888743	37.80452961	0	22050	0.0356	2756.25		2583.984	2670.117	2756.25	2842.383	2	doublet	solo	0	1	11	
105	Spectrogram 1	1	39.22038736	39.23458185	0	22050	0.0142	2497.852		2411.719	2497.852	2583.984	2583.984	1	doublet	two	1	1	11	
106	Spectrogram 1	1	39.30970469	39.34531137	0	22050	0.0356	2670.117		2411.719	2670.117	2756.25	2842.383	2	doublet	two	1	1	11	
107	Spectrogram 1	1	39.61616602	39.62764063	0	22050	0.0115	2583.984		2067.188	2497.852	2670.117	2756.25	1	doublet	two	2	1	11	
108	Spectrogram 1	1	39.68675699	39.72187487	0	22050	0.0351	2670.117		1636.523	2325.586	2756.25	3273.047	2	doublet	two	2	1	12	
118	Spectrogram 1	1	41.91526117	41.9302949	0	22050	0.015	2497.852		2411.719	2497.852	2583.984	2670.117	1	doublet	solo	0	1	12	
119	Spectrogram 1	1	42.00415125	42.04058948	0	22050	0.0364	2670.117		2325.586	2583.984	2756.25	2928.516	2	doublet	solo	0	1	12	
120	Spectrogram 1	1	43.69167795	43.70657435	0	22050	0.0149	2497.852		2325.586	2497.852	2583.984	2670.117	1	doublet	solo	0	1	12	
121	Spectrogram 1	1	43.77916041	43.81482322	0	22050	0.0357	2670.117		2411.719	2670.117	2756.25	2842.383	2	doublet	solo	0	1	13	
124	Spectrogram 1	1	45.33244791	45.34737101	0	22050	0.0149	2583.984		2411.719	2497.852	2583.984	2670.117	1	doublet	solo	0	1	13	
125	Spectrogram 1	1	45.4207696	45.45711784	0	22050	0.0363	2756.25		2497.852	2670.117	2756.25	2842.383	2	doublet	solo	0	1	13	
131	Spectrogram 1	1	47.66326609	47.67664423	0	22050	0.0134	2583.984		2325.586	2497.852	2670.117	2756.25	1	doublet	solo	0	1	13	
132	Spectrogram 1	1	47.74813929	47.78412772	0	22050	0.036	2756.25		2583.984	2670.117	2756.25	2842.383	2	doublet	solo	0	1	14	
136	Spectrogram 1	1	49.25129404	49.26528254	0	22050	0.014	2583.984		2411.719	2497.852	2583.984	2670.117	1	doublet	solo	0	1	14	
137	Spectrogram 1	1	49.34084025	49.3768611	0	22050	0.036	2756.25		2411.719	2670.117	2842.383	2928.516	2	doublet	solo	0	1	14	
140	Spectrogram 1	1	50.85804834	50.87188044	0	22050	0.0138	2583.984		2497.852	2583.984	2670.117	2670.117	1	doublet	solo	0	1	14	
141	Spectrogram 1	1	50.9446496	50.98035159	0	22050	0.0357	2756.25		2670.117	2756.25	2842.383	2928.516	2	doublet	solo	0	1	15	
146	Spectrogram 1	1	52.49505701	52.5083436	0	22050	0.0133	2583.984		2497.852	2583.984	2670.117	2670.117	1	doublet	solo	0	1	15	
147	Spectrogram 1	1	52.58287897	52.61995283	0	22050	0.0371	2756.25		2670.117	2756.25	2842.383	2928.516	2	doublet	solo	0	1	15	
154	Spectrogram 1	1	54.47077265	54.48482981	0	22050	0.0141	2583.984		2497.852	2583.984	2670.117	2756.25	1	doublet	solo	0	1	15	
155	Spectrogram 1	1	54.55870905	54.59471397	0	22050	0.036	2756.25		2411.719	2670.117	2842.383	2928.516	2	doublet	solo	0	1	16	
160	Spectrogram 1	1	56.27517023	56.28823176	0	22050	0.0131	2583.984		2497.852	2583.984	2670.117	2670.117	1	doublet	solo	0	1	16	
161	Spectrogram 1	1	56.3647851	56.39902332	0	22050	0.0342	2756.25		2411.719	2670.117	2756.25	2928.516	2	doublet	solo	0	1	17	
168	Spectrogram 1	1	58.17376413	58.18700495	0	22050	0.0132	2583.984		2497.852	2583.984	2670.117	2670.117	1	doublet	solo	0	1	17	
169	Spectrogram 1	1	58.25499048	58.29291747	0	22050	0.0379	2670.117		2583.984	2670.117	2756.25	2842.383	2	doublet	solo	0	1	17	
172	Spectrogram 1	1	59.98156443	59.99342432	0	22050	0.0119	2583.984		2325.586	2497.852	2583.984	2756.25	1	doublet	two	1	1	17	
173	Spectrogram 1	1	60.0688447	60.10896733	0	22050	0.0401	2670.117		2325.586	2583.984	2756.25	2842.383	2	doublet	two	1	1	18	
174	Spectrogram 1	1	60.35950174	60.37105325	0	22050	0.0116	2583.984		1894.922	2411.719	2670.117	2928.516	1	doublet	two	2	1	18	
175	Spectrogram 1	1	60.42757502	60.43775644	0	22050	0.0102	2670.117		1636.523	2325.586	2756.25	3273.047	2	doublet	two	2	1	18	
177	Spectrogram 1	1	61.93430796	61.94830027	0	22050	0.014	2670.117		2497.852	2583.984	2670.117	2756.25	1	doublet	solo	0	1	18	
178	Spectrogram 1	1	62.02541819	62.05904865	0	22050	0.0336	2756.25		2325.586	2670.117	2842.383	2928.516	2	doublet	solo	0	1	19	
180	Spectrogram 1	1	63.63841334	63.65081492	0	22050	0.0124	2583.984		2325.586	2497.852	2583.984	2670.117	1	doublet	solo	0	1	19	
181	Spectrogram 1	1	63.73045435	63.7660485	0	22050	0.0356	2756.25		2411.719	2670.117	2756.25	2842.383	2	doublet	solo	0	1	19	
183	Spectrogram 1	1	65.27158823	65.29085679	0	22050	0.0193	2670.117		2497.852	2583.984	2670.117	2756.25	1	doublet	solo	0	1	19	
184	Spectrogram 1	1	65.36759653	65.40025673	0	22050	0.0327	2756.25		2411.719	2670.117	2842.383	2928.516	2	doublet	solo	0	1	20	
192	Spectrogram 1	1	66.79067698	66.80426493	0	22050	0.0136	2583.984		2325.586	2497.852	2670.117	2756.25	1	doublet	two	1	1	20	
193	Spectrogram 1	1	66.88065806	66.91614676	0	22050	0.0355	2756.25		2583.984	2670.117	2756.25	2842.383	2	doublet	two	1	1	20	
194	Spectrogram 1	1	67.10873118	67.11940168	0	22050	0.0107	2670.117		1636.523	2411.719	2756.25	3014.648	1	doublet	two	2	1	20	
195	Spectrogram 1	1	67.17843332	67.18844769	0	22050	0.01	3273.047		1636.523	2067.188	2928.516	3273.047	2	doublet	two	2	1	21	
199	Spectrogram 1	1	68.45693674	68.46802988	0	22050	0.0111	2583.984		2239.453	2497.852	2583.984	2756.25	1	doublet	two	1	1	21	
200	Spectrogram 1	1	68.54974833	68.58882729	0	22050	0.0391	2670.117		2411.719	2583.984	2756.25	2842.383	2	doublet	two	1	1	21	
201	Spectrogram 1	1	68.75553599	68.76596583	0	22050	0.0104	2756.25		1550.391	2411.719	2842.383	3100.781	1	doublet	two	2	1	21	
202	Spectrogram 1	1	68.82712259	68.83682718	0	22050	0.0097	3186.914		1636.523	2067.188	2928.516	3273.047	2	doublet	two	2	1	22	
207	Spectrogram 1	1	70.15823069	70.17002573	0	22050	0.0118	2583.984		2239.453	2497.852	2670.117	2756.25	1	doublet	two	1	1	22	
208	Spectrogram 1	1	70.24789133	70.28577493	0	22050	0.0379	2756.25		2583.984	2670.117	2756.25	2842.383	2	doublet	two	1	1	22	
210	Spectrogram 1	1	70.5029954	70.51421625	0	22050	0.0112	2670.117		1550.391	2411.719	2756.25	3100.781	1	doublet	two	2	1	22	
211	Spectrogram 1	1	70.5743989	70.58365336	0	22050	0.0093	3273.047		1636.523	2067.188	2928.516	3359.18	2	doublet	two	2	1	23	
213	Spectrogram 1	1	72.26433268	72.27594462	0	22050	0.0116	2583.984		2325.586	2497.852	2583.984	2756.25	1	doublet	two	1	1	23	
214	Spectrogram 1	1	72.3522233	72.38907972	0	22050	0.0369	2670.117		2325.586	2583.984	2756.25	2928.516	2	doublet	two	1	1	23	
215	Spectrogram 1	1	72.58020487	72.58943644	0	22050	0.0092	1550.391		1464.258	1636.523	2928.516	3186.914	1	doublet	two	2	1	23	
216	Spectrogram 1	1	72.65079203	72.66074839	0	22050	0.01	1636.523		1550.391	1636.523	3186.914	3359.18	2	doublet	two	2	1	24	
218	Spectrogram 1	1	74.74474039	74.7587327	0	22050	0.014	2583.984		2325.586	2497.852	2670.117	2756.25	1	doublet	solo	0	1	24	
219	Spectrogram 1	1	74.83387461	74.86899399	0	22050	0.0351	2756.25		2583.984	2670.117	2756.25	2842.383	2	doublet	solo	0	1	24	
221	Spectrogram 1	1	76.48042765	76.49364939	0	22050	0.0132	2583.984		2325.586	2497.852	2670.117	2756.25	1	doublet	solo	0	1	24	
222	Spectrogram 1	1	76.57178965	76.60063534	0	22050	0.0288	2756.25		2411.719	2670.117	2842.383	2928.516	2	doublet	solo	0	1	25	
224	Spectrogram 1	1	78.42924967	78.44276896	0	22050	0.0135	2583.984		2411.719	2583.984	2670.117	2756.25	1	doublet	solo	0	1	25	
225	Spectrogram 1	1	78.52431193	78.55733577	0	22050	0.033	2756.25		2670.117	2756.25	2842.383	2928.516	2	doublet	solo	0	1	25	
229	Spectrogram 1	1	80.14360514	80.15636912	0	22050	0.0128	2583.984		2239.453	2497.852	2670.117	2756.25	1	doublet	solo	0	1	25	
230	Spectrogram 1	1	80.23494425	80.27071735	0	22050	0.0358	2670.117		2411.719	2583.984	2756.25	2842.383	2	doublet	solo	0	1	26	
233	Spectrogram 1	1	82.67158976	82.68326273	0	22050	0.0117	2583.984		2411.719	2583.984	2670.117	2756.25	1	doublet	solo	0	1	26	
234	Spectrogram 1	1	82.7491807	82.7610673	0	22050	0.0119	2756.25		2153.32	2583.984	2756.25	3014.648	2	doublet	solo	0	1	26	
235	Spectrogram 1	1	84.73618784	84.7495698	0	22050	0.0134	2670.117		2497.852	2583.984	2670.117	2756.25	1	doublet	solo	0	1	26	
236	Spectrogram 1	1	84.8186616	84.85236024	0	22050	0.0337	2756.25		2583.984	2670.117	2756.25	2842.383	2	doublet	solo	0	1	27	
239	Spectrogram 1	1	86.53460398	86.54829874	0	22050	0.0137	2583.984		2325.586	2497.852	2670.117	2756.25	1	doublet	solo	0	1	27	
240	Spectrogram 1	1	86.62342539	86.65809434	0	22050	0.0347	2756.25		2583.984	2670.117	2756.25	2842.383	2	doublet	solo	0	1	27	
243	Spectrogram 1	1	88.22612467	88.23714152	0	22050	0.011	2583.984		2411.719	2497.852	2670.117	2670.117	1	doublet	solo	0	1	27	
244	Spectrogram 1	1	88.30861368	88.3492934	0	22050	0.0407	2670.117		2411.719	2583.984	2756.25	2842.383	2	doublet	solo	0	1	28	
246	Spectrogram 1	1	89.93321695	89.94612589	0	22050	0.0129	2583.984		2411.719	2583.984	2670.117	2670.117	1	doublet	solo	0	1	28	
247	Spectrogram 1	1	90.02138224	90.05806808	0	22050	0.0367	2756.25		2497.852	2670.117	2756.25	2842.383	2	doublet	solo	0	1	28	
250	Spectrogram 1	1	91.81403818	91.82764139	0	22050	0.0136	2583.984		2411.719	2583.984	2670.117	2756.25	1	doublet	solo	0	1	28	
251	Spectrogram 1	1	91.91074839	91.94491311	0	22050	0.0342	2756.25		2670.117	2670.117	2756.25	2842.383	2	doublet	solo	0	1	29	
253	Spectrogram 1	1	93.55514994	93.56782236	0	22050	0.0127	2670.117		2497.852	2583.984	2670.117	2756.25	1	doublet	solo	0	1	29	
254	Spectrogram 1	1	93.64677897	93.6807238	0	22050	0.0339	2756.25		2670.117	2756.25	2842.383	2842.383	2	doublet	solo	0	1	29	
257	Spectrogram 1	1	95.20310679	95.21668711	0	22050	0.0136	2670.117		2497.852	2583.984	2670.117	2756.25	1	doublet	solo	0	1	29	
260	Spectrogram 1	1	95.30095377	95.33423314	0	22050	0.0333	2756.25		2670.117	2670.117	2756.25	2842.383	2	doublet	solo	0	1	30	
268	Spectrogram 1	1	148.2672166	148.2790603	0	22050	0.0118	2756.25		1550.391	2497.852	2842.383	3100.781	1	doublet	solo	0	1	30	
269	Spectrogram 1	1	148.3532914	148.3660855	0	22050	0.0128	2842.383		2067.188	2756.25	2842.383	3359.18	2	doublet	solo	0	1	30	
272	Spectrogram 1	1	149.8243608	149.8370713	0	22050	0.0127	2583.984		2411.719	2583.984	2670.117	2756.25	1	doublet	solo	0	1	30	
273	Spectrogram 1	1	149.9106187	149.9479342	0	22050	0.0373	2756.25		2497.852	2756.25	2842.383	2928.516	2	doublet	solo	0	1	31	
279	Spectrogram 1	1	151.6045579	151.6180314	0	22050	0.0135	2670.117		2497.852	2583.984	2670.117	2756.25	1	doublet	solo	0	1	31	
280	Spectrogram 1	1	151.6897782	151.7277247	0	22050	0.0379	2756.25		2411.719	2670.117	2842.383	3014.648	2	doublet	solo	0	1	31	
283	Spectrogram 1	1	153.1009721	153.1140336	0	22050	0.0131	2670.117		2583.984	2583.984	2670.117	2756.25	1	doublet	two	1	1	31	
284	Spectrogram 1	1	153.1922196	153.2198596	0	22050	0.0276	2756.25		2411.719	2670.117	2842.383	2928.516	2	doublet	two	1	1	32	
285	Spectrogram 1	1	153.4667558	153.4781236	0	22050	0.0114	2756.25		1636.523	2670.117	2756.25	3100.781	1	doublet	two	2	1	32	
286	Spectrogram 1	1	153.5454606	153.5596996	0	22050	0.0142	2670.117		1636.523	2325.586	2756.25	3273.047	2	doublet	two	2	1	32	
288	Spectrogram 1	1	155.0217942	155.0354203	0	22050	0.0136	2583.984		2325.586	2497.852	2670.117	2756.25	1	doublet	solo	0	1	32	
289	Spectrogram 1	1	155.1113786	155.144973	0	22050	0.0336	2756.25		2497.852	2756.25	2842.383	2928.516	2	doublet	solo	0	1	33	
296	Spectrogram 1	1	156.4473008	156.4583024	0	22050	0.011	2583.984		2325.586	2497.852	2670.117	2756.25	1	doublet	two	1	1	33	
297	Spectrogram 1	1	156.5354203	156.5718472	0	22050	0.0364	2756.25		2411.719	2670.117	2842.383	2928.516	2	doublet	two	1	1	33	
298	Spectrogram 1	1	156.754033	156.7657349	0	22050	0.0117	3014.648		1550.391	1981.055	2928.516	3100.781	1	doublet	two	2	1	33	
299	Spectrogram 1	1	156.8267106	156.8378495	0	22050	0.0111	2928.516		1636.523	2153.32	3014.648	3273.047	2	doublet	two	2	1	34	
302	Spectrogram 1	1	158.1336259	158.1460313	0	22050	0.0124	2583.984		2239.453	2497.852	2670.117	2756.25	1	doublet	two	1	1	34	
303	Spectrogram 1	1	158.2226151	158.2542604	0	22050	0.0316	2756.25		2583.984	2756.25	2842.383	2842.383	2	doublet	two	1	1	34	
304	Spectrogram 1	1	158.4435166	158.4537705	0	22050	0.0103	2670.117		1636.523	2497.852	2756.25	3100.781	1	doublet	two	2	1	34	
305	Spectrogram 1	1	158.5132493	158.5255941	0	22050	0.0123	2670.117		1636.523	2153.32	2842.383	3359.18	2	doublet	two	2	1	35	
310	Spectrogram 1	1	159.7742204	159.7842189	0	22050	0.01	2583.984		2239.453	2497.852	2583.984	2756.25	1	doublet	two	1	1	35	
311	Spectrogram 1	1	159.860402	159.8976661	0	22050	0.0373	2756.25		2497.852	2670.117	2756.25	2842.383	2	doublet	two	1	1	35	
312	Spectrogram 1	1	160.0624436	160.0730448	0	22050	0.0106	2756.25		1550.391	2153.32	2842.383	3100.781	1	doublet	two	2	1	35	
313	Spectrogram 1	1	160.1308335	160.1417436	0	22050	0.0109	3273.047		1550.391	1636.523	3273.047	3359.18	2	doublet	two	2	1	36	
316	Spectrogram 1	1	161.6589555	161.6722001	0	22050	0.0132	2583.984		2497.852	2583.984	2670.117	2670.117	1	doublet	two	1	1	36	
317	Spectrogram 1	1	161.7452592	161.7816217	0	22050	0.0364	2756.25		2583.984	2670.117	2756.25	2842.383	2	doublet	two	1	1	36	
318	Spectrogram 1	1	161.9569139	161.9680768	0	22050	0.0112	2756.25		1550.391	2239.453	2842.383	3100.781	1	doublet	two	2	1	36	
319	Spectrogram 1	1	162.029271	162.0398149	0	22050	0.0105	1636.523		1550.391	1636.523	3273.047	3273.047	2	doublet	two	2	1	37	
321	Spectrogram 1	1	163.511403	163.5241441	0	22050	0.0127	2583.984		2411.719	2583.984	2670.117	2756.25	1	doublet	two	1	1	37	
322	Spectrogram 1	1	163.6064805	163.6355159	0	22050	0.029	2756.25		2325.586	2670.117	2756.25	2928.516	2	doublet	two	1	1	37	
324	Spectrogram 1	1	163.9006547	163.9149876	0	22050	0.0143	2756.25		1550.391	2325.586	2842.383	3100.781	1	doublet	two	2	1	37	
325	Spectrogram 1	1	163.9880723	163.9986466	0	22050	0.0106	3186.914		1636.523	2067.188	3186.914	3273.047	2	doublet	two	2	1	38	
328	Spectrogram 1	1	165.7929734	165.8048753	0	22050	0.0119	2583.984		2325.586	2497.852	2583.984	2670.117	1	doublet	two	1	1	38	
329	Spectrogram 1	1	165.8840074	165.9241505	0	22050	0.0401	2756.25		2583.984	2670.117	2756.25	2842.383	2	doublet	two	1	1	38	
330	Spectrogram 1	1	166.1778459	166.1878709	0	22050	0.01	2670.117		1981.055	2497.852	2670.117	2842.383	1	doublet	two	2	1	38	
331	Spectrogram 1	1	166.2452592	166.2553758	0	22050	0.0101	2670.117		1636.523	2153.32	2842.383	3359.18	2	doublet	two	2	1	39	
338	Spectrogram 1	1	239.0863236	239.0955169	0	22050	0.0092	2497.852		1464.258	1636.523	2583.984	3014.648	1	doublet	solo	0	1	39	
339	Spectrogram 1	1	239.1702775	239.2075104	0	22050	0.0372	2670.117		2325.586	2583.984	2756.25	2842.383	2	doublet	solo	0	1	39	
340	Spectrogram 1	1	240.5562638	240.5694779	0	22050	0.0132	2411.719		2325.586	2411.719	2497.852	2583.984	1	doublet	solo	0	1	39	
341	Spectrogram 1	1	240.6403398	240.6884035	0	22050	0.0481	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	solo	0	1	40	
342	Spectrogram 1	1	242.137227	242.1504258	0	22050	0.0132	2497.852		2239.453	2411.719	2583.984	2670.117	1	doublet	solo	0	1	40	
343	Spectrogram 1	1	242.2216386	242.2614433	0	22050	0.0398	2670.117		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	40	
344	Spectrogram 1	1	243.5726823	243.5856675	0	22050	0.013	2497.852		2411.719	2411.719	2497.852	2583.984	1	doublet	two	1	1	40	
345	Spectrogram 1	1	243.6600846	243.7008443	0	22050	0.0408	2670.117		2583.984	2583.984	2670.117	2756.25	2	doublet	two	1	1	41	
346	Spectrogram 1	1	243.8793611	243.9491506	0	22050	0.0698	1636.523		1550.391	1636.523	3186.914	3531.445	3	solo	two	2	1	41	
348	Spectrogram 1	1	245.22585	245.2398576	0	22050	0.014	2497.852		2325.586	2497.852	2583.984	2756.25	1	doublet	two	1	1	41	
349	Spectrogram 1	1	245.3141221	245.3673534	0	22050	0.0532	2756.25		2670.117	2670.117	2756.25	2842.383	2	doublet	two	1	1	41	
350	Spectrogram 1	1	245.5666856	245.5768479	0	22050	0.0102	2583.984		2067.188	2411.719	2583.984	2756.25	1	doublet	two	2	1	42	
351	Spectrogram 1	1	245.637349	245.6647587	0	22050	0.0274	2583.984		2067.188	2497.852	2670.117	2842.383	2	doublet	two	2	1	42	
352	Spectrogram 1	1	247.0992478	247.1114773	0	22050	0.0122	2670.117		2411.719	2583.984	2756.25	2842.383	1	doublet	solo	0	1	42	
353	Spectrogram 1	1	247.1895951	247.2271676	0	22050	0.0376	2756.25		2497.852	2756.25	2842.383	2842.383	2	doublet	solo	0	1	42	
354	Spectrogram 1	1	248.7222032	248.7359851	0	22050	0.0138	2497.852		2411.719	2497.852	2583.984	2670.117	1	doublet	two	1	1	43	
355	Spectrogram 1	1	248.8072862	248.8571065	0	22050	0.0498	2670.117		2411.719	2583.984	2756.25	2842.383	2	doublet	two	1	1	43	
356	Spectrogram 1	1	249.0561723	249.0667161	0	22050	0.0105	2583.984		1981.055	2411.719	2583.984	2756.25	1	doublet	two	2	1	43	
357	Spectrogram 1	1	249.1272782	249.1380662	0	22050	0.0108	2756.25		1636.523	2583.984	2842.383	3359.18	2	doublet	two	2	1	43	
358	Spectrogram 1	1	250.504033	250.5166825	0	22050	0.0126	2583.984		2411.719	2497.852	2583.984	2670.117	1	doublet	two	1	1	44	
359	Spectrogram 1	1	250.5894364	250.6359395	0	22050	0.0465	2670.117		2411.719	2583.984	2756.25	2842.383	2	doublet	two	1	1	44	
360	Spectrogram 1	1	250.8020829	250.8110398	0	22050	0.009	2670.117		1550.391	2239.453	2670.117	2842.383	1	doublet	two	2	1	44	
361	Spectrogram 1	1	250.8775682	250.8877305	0	22050	0.0102	2670.117		1636.523	2153.32	2756.25	3273.047	2	doublet	two	2	1	44	
362	Spectrogram 1	1	252.1684159	252.1825608	0	22050	0.0141	2497.852		2239.453	2497.852	2583.984	2756.25	1	doublet	two	1	1	45	
363	Spectrogram 1	1	252.2599381	252.2968721	0	22050	0.0369	2670.117		2411.719	2583.984	2756.25	2842.383	2	doublet	two	1	1	45	
364	Spectrogram 1	1	252.4767808	252.4878758	0	22050	0.0111	2670.117		1464.258	1636.523	2842.383	3100.781	1	doublet	two	2	1	45	
365	Spectrogram 1	1	252.5451097	252.5555772	0	22050	0.0105	2497.852		1636.523	2067.188	2756.25	3186.914	2	doublet	two	2	1	45	
366	Spectrogram 1	1	254.0640763	254.0776719	0	22050	0.0136	2583.984		2411.719	2497.852	2583.984	2670.117	1	doublet	solo	0	1	46	
367	Spectrogram 1	1	254.1512651	254.1972216	0	22050	0.046	2670.117		2411.719	2583.984	2756.25	2842.383	2	doublet	solo	0	1	46	
368	Spectrogram 1	1	255.7764176	255.7903794	0	22050	0.014	2583.984		2411.719	2497.852	2583.984	2670.117	1	doublet	solo	0	1	46	
