Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Max Freq (Hz)	Peak Amp (U)	Freq 5% (Hz)	Freq 25% (Hz)	Freq 75% (Hz)	Freq 95% (Hz)	Note_type	call_type	series_type	series_seq	Call_group_num	Call_num	Notes
118	Waveform 1	1	193.0481156	193.0629724	0	22050	0.0149		27539					1	doublet	two	1	3	45	
119	Waveform 1	1	193.1291398	193.1736014	0	22050	0.0445		32493					2	doublet	two	1	3	45	
120	Waveform 1	1	194.9363908	194.9500842	0	22050	0.0137		25542					1	doublet	two	2	3	46	
121	Waveform 1	1	195.0163011	195.0615706	0	22050	0.0453		32693					2	doublet	two	2	3	46	
122	Waveform 1	1	196.8998918	196.9149177	0	22050	0.015		26392					1	doublet	solo	0	3	47	
123	Waveform 1	1	196.9805955	197.027469	0	22050	0.0469		31980					2	doublet	solo	0	3	47	
124	Waveform 1	1	198.4430589	198.4578101	0	22050	0.0148		27712					1	doublet	solo	0	3	48	
125	Waveform 1	1	198.5248307	198.5727061	0	22050	0.0479		32766					2	doublet	solo	0	3	48	
126	Waveform 1	1	198.8001145	198.8135759	0	22050	0.0135		27272					1	doublet	solo	0	3	49	
127	Waveform 1	1	198.8791551	198.9170742	0	22050	0.0379		32502					2	doublet	solo	0	3	49	
36	Waveform 1	1	48.99765455	49.00900154	0	22050	0.0113		7390					1	doublet	solo	0	2	5	
37	Waveform 1	1	49.06986323	49.11345056	0	22050	0.0436		24485					2	doublet	solo	0	2	5	
128	Waveform 1	1	226.4047135	226.416143	0	22050	0.0114		11805					1	doublet	solo	0	4	50	
129	Waveform 1	1	226.4814805	226.5219039	0	22050	0.0404		22935					2	doublet	solo	0	4	50	
130	Waveform 1	1	228.4734086	228.4862119	0	22050	0.0128		14780					1	doublet	solo	0	4	51	
131	Waveform 1	1	228.5490464	228.5931659	0	22050	0.0441		28967					2	doublet	solo	0	4	51	
132	Waveform 1	1	230.3268327	230.3398471	0	22050	0.013		19247					1	doublet	two	1	4	52	
133	Waveform 1	1	230.4042253	230.4504064	0	22050	0.0462		31383					2	doublet	two	1	4	52	
