Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Max Freq (Hz)	Peak Amp (U)	Freq 5% (Hz)	Freq 25% (Hz)	Freq 75% (Hz)	Freq 95% (Hz)	Note_type	call_type	series_type	series_seq	Call_group_num	Call_num	Notes
182	Spectrogram 1	1	130.309636	130.3453721	0	22050	0.0357	2583.984		2411.719	2497.852	2583.984	2670.117	2	doublet	two	2	2	91	
183	Spectrogram 1	1	131.8911332	131.9045762	0	22050	0.0134	2411.719		2239.453	2411.719	2497.852	2670.117	1	doublet	two	1	2	92	
184	Spectrogram 1	1	131.9560594	131.9949388	0	22050	0.0389	2497.852		2411.719	2497.852	2583.984	2670.117	2	doublet	two	1	2	92	
185	Spectrogram 1	1	132.1743516	132.1896214	0	22050	0.0153	2497.852		2411.719	2497.852	2497.852	2583.984	1	doublet	two	2	2	93	
186	Spectrogram 1	1	132.2358445	132.2730912	0	22050	0.0372	2583.984		2411.719	2583.984	2583.984	2670.117	2	doublet	two	2	2	93	
187	Spectrogram 1	1	134.3038072	134.3208068	0	22050	0.017	2497.852		2239.453	2411.719	2497.852	2670.117	1	doublet	solo	0	2	94	
188	Spectrogram 1	1	134.3745622	134.4153947	0	22050	0.0408	2583.984		2497.852	2583.984	2583.984	2670.117	2	doublet	solo	0	2	94	
189	Spectrogram 1	1	136.126027	136.1439298	0	22050	0.0179	2497.852		2325.586	2411.719	2497.852	2670.117	1	doublet	solo	0	2	95	
190	Spectrogram 1	1	136.2009477	136.2425889	0	22050	0.0416	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	solo	0	2	95	
191	Spectrogram 1	1	137.6770677	137.6939603	0	22050	0.0169	2497.852		2411.719	2411.719	2497.852	2583.984	1	doublet	solo	0	2	96	
192	Spectrogram 1	1	137.7506303	137.791295	0	22050	0.0407	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	solo	0	2	96	
193	Spectrogram 1	1	139.9934739	140.0107356	0	22050	0.0173	2497.852		2411.719	2411.719	2497.852	2583.984	1	doublet	solo	0	2	97	
194	Spectrogram 1	1	140.0623521	140.1016282	0	22050	0.0393	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	solo	0	2	97	
195	Spectrogram 1	1	141.5493821	141.5679609	0	22050	0.0186	2411.719		2325.586	2411.719	2497.852	2497.852	1	doublet	solo	0	2	98	
196	Spectrogram 1	1	141.6160783	141.6550492	0	22050	0.039	2583.984		2497.852	2497.852	2583.984	2670.117	2	doublet	solo	0	2	98	
197	Spectrogram 1	1	142.9724473	142.9902247	0	22050	0.0178	2411.719		2325.586	2411.719	2497.852	2583.984	1	doublet	solo	0	2	99	
198	Spectrogram 1	1	143.0434464	143.0818376	0	22050	0.0384	2583.984		2497.852	2497.852	2583.984	2670.117	2	doublet	solo	0	2	99	
199	Spectrogram 1	1	144.661992	144.6787425	0	22050	0.0168	2411.719		2325.586	2411.719	2497.852	2583.984	1	doublet	two	1	2	100	
200	Spectrogram 1	1	144.728795	144.765767	0	22050	0.037	2583.984		2411.719	2497.852	2583.984	2670.117	2	doublet	two	1	2	100	
201	Spectrogram 1	1	144.9523515	144.9662828	0	22050	0.0139	2497.852		2325.586	2411.719	2497.852	2583.984	1	doublet	two	2	2	101	
202	Spectrogram 1	1	145.0217942	145.0577287	0	22050	0.0359	2583.984		2497.852	2583.984	2583.984	2670.117	2	doublet	two	2	2	101	
203	Spectrogram 1	1	146.4721116	146.488773	0	22050	0.0167	2411.719		2325.586	2411.719	2497.852	2497.852	1	doublet	two	1	2	102	
204	Spectrogram 1	1	146.5402879	146.5783738	0	22050	0.0381	2583.984		2411.719	2497.852	2583.984	2670.117	2	doublet	two	1	2	102	
205	Spectrogram 1	1	146.7518357	146.7656199	0	22050	0.0138	2497.852		2325.586	2411.719	2497.852	2583.984	1	doublet	two	2	2	103	
206	Spectrogram 1	1	146.8130387	146.8499955	0	22050	0.037	2583.984		2411.719	2583.984	2670.117	2670.117	2	doublet	two	2	2	103	
207	Spectrogram 1	1	148.0904588	148.1077205	0	22050	0.0173	2411.719		2239.453	2411.719	2497.852	2670.117	1	doublet	two	1	2	104	
208	Spectrogram 1	1	148.1605271	148.2009782	0	22050	0.0405	2583.984		2497.852	2497.852	2583.984	2670.117	2	doublet	two	1	2	104	
209	Spectrogram 1	1	148.3828782	148.3984026	0	22050	0.0155	2497.852		2239.453	2411.719	2497.852	2670.117	1	doublet	two	2	2	105	
210	Spectrogram 1	1	148.4478196	148.4830827	0	22050	0.0353	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	two	2	2	105	
211	Spectrogram 1	1	149.97968	149.9982314	0	22050	0.0186	2497.852		2411.719	2411.719	2497.852	2583.984	1	doublet	solo	0	2	106	
212	Spectrogram 1	1	150.0517015	150.0924424	0	22050	0.0407	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	solo	0	2	106	
213	Spectrogram 1	1	151.2700395	151.2848252	0	22050	0.0148	2411.719		2239.453	2411.719	2497.852	2670.117	1	doublet	two	1	2	107	
214	Spectrogram 1	1	151.3351182	151.3734941	0	22050	0.0384	2583.984		2411.719	2497.852	2583.984	2670.117	2	doublet	two	1	2	107	
215	Spectrogram 1	1	151.5712937	151.5874235	0	22050	0.0161	2497.852		2325.586	2411.719	2583.984	2670.117	1	doublet	two	2	2	108	
216	Spectrogram 1	1	151.6319474	151.6676682	0	22050	0.0357	2583.984		2411.719	2583.984	2670.117	2670.117	2	doublet	two	2	2	108	
217	Spectrogram 1	1	153.3481187	153.3647129	0	22050	0.0166	2411.719		2325.586	2411.719	2497.852	2670.117	1	doublet	solo	0	2	109	
218	Spectrogram 1	1	153.4159898	153.454213	0	22050	0.0382	2497.852		2497.852	2497.852	2583.984	2670.117	2	doublet	solo	0	2	109	
219	Spectrogram 1	1	154.8095292	154.8276355	0	22050	0.0181	2497.852		2325.586	2411.719	2497.852	2583.984	1	doublet	solo	0	2	110	
220	Spectrogram 1	1	154.8799333	154.9186906	0	22050	0.0388	2583.984		2497.852	2497.852	2583.984	2670.117	2	doublet	solo	0	2	110	
221	Spectrogram 1	1	156.6625108	156.6807315	0	22050	0.0182	2497.852		2325.586	2411.719	2497.852	2670.117	1	doublet	solo	0	2	111	
222	Spectrogram 1	1	156.7330674	156.7735642	0	22050	0.0405	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	solo	0	2	111	
223	Spectrogram 1	1	162.7941484	162.8113464	0	22050	0.0172	2497.852		2325.586	2411.719	2497.852	2670.117	1	doublet	solo	0	3	112	
224	Spectrogram 1	1	162.8660325	162.9063005	0	22050	0.0403	2583.984		2497.852	2583.984	2583.984	2670.117	2	doublet	solo	0	3	112	
225	Spectrogram 1	1	165.1390885	165.1568793	0	22050	0.0178	2497.852		2325.586	2411.719	2497.852	2670.117	1	doublet	solo	0	3	113	
226	Spectrogram 1	1	165.207982	165.248906	0	22050	0.0409	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	solo	0	3	113	
227	Spectrogram 1	1	166.9070939	166.9250017	0	22050	0.0179	2497.852		2411.719	2411.719	2497.852	2583.984	1	doublet	solo	0	3	114	
228	Spectrogram 1	1	166.9795732	167.0219316	0	22050	0.0424	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	solo	0	3	114	
229	Spectrogram 1	1	168.7492112	168.7675355	0	22050	0.0183	2497.852		2325.586	2411.719	2497.852	2670.117	1	doublet	solo	0	3	115	
230	Spectrogram 1	1	168.824437	168.8642625	0	22050	0.0398	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	solo	0	3	115	
231	Spectrogram 1	1	170.4716386	170.4897652	0	22050	0.0181	2497.852		2325.586	2411.719	2497.852	2583.984	1	doublet	solo	0	3	116	
232	Spectrogram 1	1	170.5473222	170.5876206	0	22050	0.0403	2583.984		2497.852	2583.984	2583.984	2670.117	2	doublet	solo	0	3	116	
233	Spectrogram 1	1	171.8151902	171.8337874	0	22050	0.0186	2497.852		2239.453	2411.719	2497.852	2670.117	1	doublet	solo	0	3	117	
234	Spectrogram 1	1	171.8843125	171.9263658	0	22050	0.0421	2583.984		2497.852	2497.852	2583.984	2670.117	2	doublet	solo	0	3	117	
235	Spectrogram 1	1	173.349019	173.366937	0	22050	0.0179	2497.852		2411.719	2411.719	2497.852	2583.984	1	doublet	two	1	3	118	
236	Spectrogram 1	1	173.4196977	173.4590653	0	22050	0.0394	2583.984		2497.852	2583.984	2583.984	2670.117	2	doublet	two	1	3	118	
237	Spectrogram 1	1	173.6360063	173.6500291	0	22050	0.014	2497.852		2239.453	2411.719	2497.852	2670.117	1	doublet	two	2	3	119	
238	Spectrogram 1	1	173.7008409	173.736287	0	22050	0.0354	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	two	2	3	119	
239	Spectrogram 1	1	174.9402055	174.9545797	0	22050	0.0144	2411.719		2325.586	2411.719	2497.852	2497.852	1	doublet	two	1	3	120	
240	Spectrogram 1	1	175.0044908	175.0439042	0	22050	0.0394	2583.984		2497.852	2497.852	2583.984	2670.117	2	doublet	two	1	3	120	
241	Spectrogram 1	1	175.211934	175.2274634	0	22050	0.0155	2497.852		2067.188	2411.719	2583.984	2756.25	1	doublet	two	2	3	121	
242	Spectrogram 1	1	175.2847184	175.3225907	0	22050	0.0379	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	two	2	3	121	
243	Spectrogram 1	1	176.5891313	176.6093312	0	22050	0.0202	2497.852		2411.719	2411.719	2497.852	2583.984	1	doublet	solo	0	3	122	
244	Spectrogram 1	1	176.6576127	176.6983232	0	22050	0.0407	2583.984		2497.852	2583.984	2583.984	2670.117	2	doublet	solo	0	3	122	
245	Spectrogram 1	1	177.8379106	177.854329	0	22050	0.0164	2497.852		2411.719	2411.719	2497.852	2583.984	1	doublet	two	1	3	123	
246	Spectrogram 1	1	177.9065141	177.9473008	0	22050	0.0408	2583.984		2497.852	2583.984	2583.984	2670.117	2	doublet	two	1	3	123	
247	Spectrogram 1	1	178.1800279	178.195897	0	22050	0.0159	2497.852		2411.719	2497.852	2497.852	2583.984	1	doublet	two	2	3	124	
248	Spectrogram 1	1	178.2449845	178.2817277	0	22050	0.0367	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	two	2	3	124	
249	Spectrogram 1	1	179.4544419	179.4719251	0	22050	0.0175	2411.719		2239.453	2411.719	2497.852	2670.117	1	doublet	two	1	3	125	
250	Spectrogram 1	1	179.5225877	179.5611161	0	22050	0.0385	2497.852		2411.719	2497.852	2583.984	2670.117	2	doublet	two	1	3	125	
251	Spectrogram 1	1	179.728383	179.7409562	0	22050	0.0126	2497.852		1550.391	2411.719	2497.852	2583.984	1	doublet	two	2	3	126	
252	Spectrogram 1	1	179.791005	179.827031	0	22050	0.036	2583.984		2411.719	2583.984	2670.117	2670.117	2	doublet	two	2	3	126	
253	Spectrogram 1	1	181.0697984	181.08562	0	22050	0.0158	2411.719		2325.586	2411.719	2497.852	2497.852	1	doublet	two	1	3	127	
254	Spectrogram 1	1	181.1348008	181.1748551	0	22050	0.0401	2497.852		2497.852	2497.852	2583.984	2670.117	2	doublet	two	1	3	127	
255	Spectrogram 1	1	181.333394	181.3462202	0	22050	0.0128	2497.852		1550.391	2325.586	2583.984	2756.25	1	doublet	two	2	3	128	
256	Spectrogram 1	1	181.4028825	181.4380082	0	22050	0.0351	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	two	2	3	128	
257	Spectrogram 1	1	182.8025865	182.8177842	0	22050	0.0152	2411.719		2239.453	2411.719	2497.852	2670.117	1	doublet	two	1	3	129	
258	Spectrogram 1	1	182.8658952	182.9027452	0	22050	0.0368	2497.852		2497.852	2497.852	2583.984	2670.117	2	doublet	two	1	3	129	
259	Spectrogram 1	1	183.0740098	183.0857133	0	22050	0.0117	2497.852		1550.391	2411.719	2583.984	2756.25	1	doublet	two	2	3	130	
260	Spectrogram 1	1	183.1398667	183.1774796	0	22050	0.0376	2583.984		2411.719	2583.984	2670.117	2670.117	2	doublet	two	2	3	130	
261	Spectrogram 1	1	184.6271867	184.6446441	0	22050	0.0175	2497.852		2325.586	2411.719	2497.852	2670.117	1	doublet	two	1	3	131	
262	Spectrogram 1	1	184.7006578	184.7427262	0	22050	0.0421	2583.984		2497.852	2583.984	2583.984	2670.117	2	doublet	two	1	3	131	
263	Spectrogram 1	1	184.933812	184.9465967	0	22050	0.0128	2497.852		1636.523	2325.586	2583.984	2756.25	1	doublet	two	2	3	132	
264	Spectrogram 1	1	184.9998826	185.0347463	0	22050	0.0349	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	two	2	3	132	
265	Spectrogram 1	1	186.4148759	186.4334648	0	22050	0.0186	2411.719		2239.453	2411.719	2497.852	2670.117	1	doublet	two	1	3	133	
266	Spectrogram 1	1	186.486287	186.5252122	0	22050	0.0389	2583.984		2497.852	2583.984	2583.984	2670.117	2	doublet	two	1	3	133	
267	Spectrogram 1	1	186.704625	186.7168778	0	22050	0.0123	2497.852		1894.922	2411.719	2583.984	2756.25	1	doublet	two	2	3	134	
268	Spectrogram 1	1	186.7659349	186.80132	0	22050	0.0354	2583.984		2497.852	2583.984	2583.984	2670.117	2	doublet	two	2	3	134	
269	Spectrogram 1	1	189.1158036	189.1333986	0	22050	0.0176	2497.852		2411.719	2411.719	2497.852	2583.984	1	doublet	solo	0	3	135	
270	Spectrogram 1	1	189.1846665	189.2260484	0	22050	0.0414	2583.984		2497.852	2583.984	2583.984	2670.117	2	doublet	solo	0	3	135	
271	Spectrogram 1	1	191.2954911	191.3136406	0	22050	0.0181	2497.852		2325.586	2411.719	2497.852	2670.117	1	doublet	solo	0	3	136	
272	Spectrogram 1	1	191.3663682	191.4079179	0	22050	0.0415	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	solo	0	3	136	
273	Spectrogram 1	1	192.9257859	192.9442406	0	22050	0.0185	2497.852		2325.586	2411.719	2497.852	2583.984	1	doublet	solo	0	3	137	
274	Spectrogram 1	1	193.0018357	193.0441484	0	22050	0.0423	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	solo	0	3	137	
275	Spectrogram 1	1	194.499257	194.5167373	0	22050	0.0175	2411.719		2325.586	2411.719	2497.852	2583.984	1	doublet	solo	0	3	138	
276	Spectrogram 1	1	194.5738725	194.6147813	0	22050	0.0409	2583.984		2497.852	2583.984	2583.984	2670.117	2	doublet	solo	0	3	138	
277	Spectrogram 1	1	195.8968553	195.9147656	0	22050	0.0179	2497.852		2411.719	2411.719	2497.852	2583.984	1	doublet	solo	0	3	139	
278	Spectrogram 1	1	195.9668931	196.0081834	0	22050	0.0413	2583.984		2497.852	2583.984	2583.984	2670.117	2	doublet	solo	0	3	139	
279	Spectrogram 1	1	197.2027024	197.2188217	0	22050	0.0161	2411.719		2325.586	2411.719	2497.852	2583.984	1	doublet	solo	0	3	140	
280	Spectrogram 1	1	197.2663316	197.3045548	0	22050	0.0382	2583.984		2497.852	2497.852	2583.984	2670.117	2	doublet	solo	0	3	140	
281	Spectrogram 1	1	198.8329667	198.848729	0	22050	0.0158	2497.852		2411.719	2411.719	2497.852	2583.984	1	doublet	solo	0	3	141	
282	Spectrogram 1	1	198.9008225	198.9412278	0	22050	0.0404	2583.984		2497.852	2497.852	2583.984	2670.117	2	doublet	solo	0	3	141	
283	Spectrogram 1	1	200.9517259	200.9672288	0	22050	0.0155	2497.852		2411.719	2411.719	2497.852	2583.984	1	doublet	solo	0	3	142	
284	Spectrogram 1	1	201.0211534	201.0584611	0	22050	0.0373	2583.984		2497.852	2583.984	2583.984	2670.117	2	doublet	solo	0	3	142	
285	Spectrogram 1	1	202.9503831	202.9676295	0	22050	0.0172	2411.719		2325.586	2411.719	2497.852	2583.984	1	doublet	solo	0	3	143	
286	Spectrogram 1	1	203.0198869	203.0558518	0	22050	0.036	2583.984		2497.852	2497.852	2583.984	2670.117	2	doublet	solo	0	3	143	
287	Spectrogram 1	1	205.2030381	205.2212715	0	22050	0.0182	2497.852		2325.586	2411.719	2497.852	2583.984	1	doublet	solo	0	3	144	
288	Spectrogram 1	1	205.2761735	205.3155107	0	22050	0.0393	2583.984		2497.852	2583.984	2583.984	2670.117	2	doublet	solo	0	3	144	
289	Spectrogram 1	1	207.0456895	207.0612535	0	22050	0.0156	2411.719		2239.453	2411.719	2497.852	2670.117	1	doublet	solo	0	3	145	
290	Spectrogram 1	1	207.1147813	207.1521958	0	22050	0.0374	2583.984		2411.719	2497.852	2583.984	2670.117	2	doublet	solo	0	3	145	
291	Spectrogram 1	1	208.7045793	208.7224463	0	22050	0.0179	2497.852		2325.586	2411.719	2497.852	2583.984	1	doublet	solo	0	3	146	
292	Spectrogram 1	1	208.7782792	208.8181352	0	22050	0.0399	2583.984		2497.852	2583.984	2583.984	2670.117	2	doublet	solo	0	3	146	
293	Spectrogram 1	1	210.223195	210.2416852	0	22050	0.0185	2411.719		2325.586	2411.719	2497.852	2583.984	1	doublet	solo	0	3	147	
294	Spectrogram 1	1	210.2938127	210.3315019	0	22050	0.0377	2583.984		2497.852	2497.852	2583.984	2670.117	2	doublet	solo	0	3	147	
295	Spectrogram 1	1	211.9872941	212.0046295	0	22050	0.0173	2497.852		2411.719	2411.719	2497.852	2583.984	1	doublet	solo	0	3	148	
296	Spectrogram 1	1	212.0548295	212.0944718	0	22050	0.0396	2583.984		2497.852	2497.852	2583.984	2670.117	2	doublet	solo	0	3	148	
297	Spectrogram 1	1	213.8963975	213.9133309	0	22050	0.0169	2497.852		2239.453	2411.719	2497.852	2670.117	1	doublet	solo	0	3	149	
298	Spectrogram 1	1	213.9663285	214.008748	0	22050	0.0424	2583.984		2497.852	2497.852	2583.984	2670.117	2	doublet	solo	0	3	149	
299	Spectrogram 1	1	215.7862138	215.803198	0	22050	0.017	2411.719		2325.586	2411.719	2497.852	2583.984	1	doublet	solo	0	3	150	
300	Spectrogram 1	1	215.8603868	215.8976029	0	22050	0.0372	2583.984		2497.852	2497.852	2583.984	2670.117	2	doublet	solo	0	3	150	
301	Spectrogram 1	1	217.2590531	217.2750122	0	22050	0.016	2411.719		2325.586	2411.719	2497.852	2583.984	1	doublet	solo	0	3	151	
302	Spectrogram 1	1	217.3216599	217.3597917	0	22050	0.0381	2583.984		2497.852	2497.852	2583.984	2670.117	2	doublet	solo	0	3	151	
303	Spectrogram 1	1	218.8347367	218.8524612	0	22050	0.0177	2497.852		2325.586	2411.719	2497.852	2670.117	1	doublet	two	1	3	152	
304	Spectrogram 1	1	218.9054612	218.9465531	0	22050	0.0411	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	two	1	3	152	
305	Spectrogram 1	1	219.1253556	219.1396844	0	22050	0.0143	2497.852		1894.922	2411.719	2583.984	2670.117	1	doublet	two	2	3	153	
306	Spectrogram 1	1	219.1902207	219.2231339	0	22050	0.0329	2583.984		2411.719	2497.852	2583.984	2670.117	2	doublet	two	2	3	153	
307	Spectrogram 1	1	220.737523	220.7531327	0	22050	0.0156	2411.719		2325.586	2411.719	2497.852	2670.117	1	doublet	solo	0	3	154	
308	Spectrogram 1	1	220.8061875	220.8409848	0	22050	0.0348	2583.984		2497.852	2497.852	2583.984	2670.117	2	doublet	solo	0	3	154	
309	Spectrogram 1	1	222.0790452	222.0980927	0	22050	0.019	2497.852		2325.586	2411.719	2497.852	2670.117	1	doublet	solo	0	3	155	
310	Spectrogram 1	1	222.1497544	222.1900834	0	22050	0.0403	2583.984		2411.719	2497.852	2583.984	2670.117	2	doublet	solo	0	3	155	
311	Spectrogram 1	1	223.3732652	223.3873948	0	22050	0.0141	2411.719		2239.453	2411.719	2497.852	2670.117	1	doublet	two	1	3	156	
312	Spectrogram 1	1	223.4476213	223.4880113	0	22050	0.0404	2583.984		2497.852	2497.852	2583.984	2670.117	2	doublet	two	1	3	156	
313	Spectrogram 1	1	223.6521806	223.6649369	0	22050	0.0128	2497.852		1981.055	2411.719	2497.852	2670.117	1	doublet	two	2	3	157	
314	Spectrogram 1	1	223.7155808	223.7504777	0	22050	0.0349	2583.984		2497.852	2583.984	2583.984	2670.117	2	doublet	two	2	3	157	
315	Spectrogram 1	1	224.8980454	224.9152186	0	22050	0.0172	2411.719		2325.586	2411.719	2497.852	2583.984	1	doublet	two	1	3	158	
316	Spectrogram 1	1	224.9618577	225.0016831	0	22050	0.0398	2583.984		2497.852	2497.852	2583.984	2670.117	2	doublet	two	1	3	158	
317	Spectrogram 1	1	225.1629991	225.1745957	0	22050	0.0116	2497.852		1636.523	2325.586	2583.984	2756.25	1	doublet	two	2	3	159	
318	Spectrogram 1	1	225.2288865	225.2641648	0	22050	0.0353	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	two	2	3	159	
319	Spectrogram 1	1	226.6264237	226.6418378	0	22050	0.0154	2411.719		2153.32	2411.719	2497.852	2670.117	1	doublet	three	1	3	160	
320	Spectrogram 1	1	226.6932725	226.7317704	0	22050	0.0385	2497.852		2497.852	2497.852	2583.984	2670.117	2	doublet	three	1	3	160	
321	Spectrogram 1	1	226.8842668	226.895482	0	22050	0.0112	2583.984		1550.391	2239.453	2583.984	2756.25	1	doublet	three	2	3	161	
322	Spectrogram 1	1	226.9472398	226.9821061	0	22050	0.0349	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	three	2	3	161	
323	Spectrogram 1	1	227.1595963	227.1713761	0	22050	0.0118	2497.852		1636.523	2325.586	2583.984	2756.25	1	doublet	three	3	3	162	
324	Spectrogram 1	1	227.2294816	227.2653092	0	22050	0.0358	2583.984		2411.719	2497.852	2670.117	2670.117	2	doublet	three	3	3	162	
325	Spectrogram 1	1	228.3937882	228.4089097	0	22050	0.0151	2411.719		2325.586	2411.719	2497.852	2583.984	1	doublet	two	1	3	163	
326	Spectrogram 1	1	228.4582719	228.4963883	0	22050	0.0381	2497.852		2411.719	2497.852	2583.984	2670.117	2	doublet	two	1	3	163	
327	Spectrogram 1	1	228.6689347	228.6806993	0	22050	0.0118	2497.852		1636.523	2325.586	2583.984	2670.117	1	doublet	two	2	3	164	
328	Spectrogram 1	1	228.732396	228.7691392	0	22050	0.0367	2583.984		2411.719	2583.984	2670.117	2670.117	2	doublet	two	2	3	164	
329	Spectrogram 1	1	230.1836747	230.1996812	0	22050	0.016	2411.719		2239.453	2411.719	2497.852	2670.117	1	doublet	five	1	3	165	
330	Spectrogram 1	1	230.251027	230.2904099	0	22050	0.0394	2583.984		2497.852	2497.852	2583.984	2670.117	2	doublet	five	1	3	165	
331	Spectrogram 1	1	230.5593003	230.5751695	0	22050	0.0159	2497.852		2411.719	2497.852	2583.984	2583.984	1	doublet	five	2	3	166	
332	Spectrogram 1	1	230.6239518	230.6623734	0	22050	0.0384	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	five	2	3	166	
333	Spectrogram 1	1	231.5282945	231.5445146	0	22050	0.0162	2411.719		2325.586	2411.719	2497.852	2583.984	1	doublet	five	3	3	167	
334	Spectrogram 1	1	231.5892076	231.6300401	0	22050	0.0408	2583.984		2411.719	2497.852	2583.984	2670.117	2	doublet	five	3	3	167	
335	Spectrogram 1	1	231.7834062	231.7945756	0	22050	0.0112	2583.984		1550.391	2239.453	2583.984	2756.25	1	doublet	five	4	3	168	
336	Spectrogram 1	1	231.8454942	231.8808335	0	22050	0.0353	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	five	4	3	168	
337	Spectrogram 1	1	232.0522508	232.063588	0	22050	0.0113	2583.984		1636.523	2325.586	2583.984	2756.25	1	doublet	five	5	3	169	
338	Spectrogram 1	1	232.1170091	232.1535844	0	22050	0.0366	2583.984		2411.719	2497.852	2583.984	2670.117	2	doublet	five	5	3	169	
339	Spectrogram 1	1	233.301793	233.3159684	0	22050	0.0142	2411.719		2067.188	2411.719	2497.852	2670.117	1	doublet	two	1	3	170	
340	Spectrogram 1	1	233.3651017	233.4008683	0	22050	0.0358	2583.984		2411.719	2497.852	2583.984	2670.117	2	doublet	two	1	3	170	
341	Spectrogram 1	1	233.56606	233.5780992	0	22050	0.012	2497.852		1550.391	2411.719	2583.984	2670.117	1	doublet	two	2	3	171	
342	Spectrogram 1	1	233.6337174	233.6700486	0	22050	0.0363	2583.984		2497.852	2583.984	2583.984	2670.117	2	doublet	two	2	3	171	
343	Spectrogram 1	1	234.9406327	234.9566697	0	22050	0.016	2497.852		2325.586	2411.719	2497.852	2583.984	1	doublet	two	1	3	172	
344	Spectrogram 1	1	235.0060929	235.0444688	0	22050	0.0384	2583.984		2497.852	2497.852	2583.984	2670.117	2	doublet	two	1	3	172	
345	Spectrogram 1	1	235.2173509	235.2288713	0	22050	0.0115	2497.852		1636.523	2325.586	2583.984	2756.25	1	doublet	two	2	3	173	
346	Spectrogram 1	1	235.2804765	235.3162431	0	22050	0.0358	2583.984		2411.719	2583.984	2670.117	2670.117	2	doublet	two	2	3	173	
347	Spectrogram 1	1	236.636876	236.6542776	0	22050	0.0174	2497.852		2325.586	2411.719	2497.852	2583.984	1	doublet	solo	0	3	174	
348	Spectrogram 1	1	236.7023057	236.7422084	0	22050	0.0399	2497.852		2411.719	2497.852	2583.984	2670.117	2	doublet	solo	0	3	174	
349	Spectrogram 1	1	237.8452348	237.8592576	0	22050	0.014	2411.719		2239.453	2411.719	2497.852	2670.117	1	doublet	two	1	3	175	
350	Spectrogram 1	1	237.9097795	237.947255	0	22050	0.0375	2497.852		2411.719	2497.852	2583.984	2670.117	2	doublet	two	1	3	175	
351	Spectrogram 1	1	238.133748	238.1480302	0	22050	0.0143	2497.852		2239.453	2411.719	2497.852	2756.25	1	doublet	two	2	3	176	
352	Spectrogram 1	1	238.2041062	238.2390031	0	22050	0.0349	2583.984		2497.852	2583.984	2670.117	2670.117	2	doublet	two	2	3	176	
353	Spectrogram 1	1	239.5103196	239.5259446	0	22050	0.0156	2411.719		2325.586	2411.719	2497.852	2583.984	1	doublet	solo	0	3	177	
354	Spectrogram 1	1	239.5760697	239.6158494	0	22050	0.0398	2497.852		2411.719	2497.852	2583.984	2670.117	2	doublet	solo	0	3	177	
355	Spectrogram 1	1	241.0307511	241.0454606	0	22050	0.0147	2411.719		2325.586	2411.719	2497.852	2583.984	1	doublet	two	1	3	178	
356	Spectrogram 1	1	241.0960282	241.1341752	0	22050	0.0381	2497.852		2411.719	2497.852	2583.984	2670.117	2	doublet	two	1	3	178	
357	Spectrogram 1	1	241.3058213	241.3182115	0	22050	0.0124	2497.852		1636.523	2411.719	2583.984	2670.117	1	doublet	two	2	3	179	
358	Spectrogram 1	1	241.3722428	241.4071244	0	22050	0.0349	2583.984		2497.852	2583.984	2583.984	2670.117	2	doublet	two	2	3	179	
359	Spectrogram 1	1	242.869542	242.8850297	0	22050	0.0155	2411.719		2325.586	2411.719	2497.852	2497.852	1	doublet	two	1	3	180	
360	Spectrogram 1	1	242.9427384	242.9802903	0	22050	0.0376	2583.984		2411.719	2497.852	2583.984	2670.117	2	doublet	two	1	3	180	
361	Spectrogram 1	1	243.1569871	243.1728014	0	22050	0.0158	2497.852		2239.453	2411.719	2583.984	2670.117	1	doublet	two	2	3	181	
362	Spectrogram 1	1	243.2213334	243.2563676	0	22050	0.035	2583.984		2411.719	2497.852	2583.984	2670.117	2	doublet	two	2	3	181	
363	Spectrogram 1	1	244.7668962	244.7828874	0	22050	0.016	2411.719		2239.453	2411.719	2497.852	2670.117	1	doublet	solo	0	3	182	
364	Spectrogram 1	1	244.8380937	244.8797807	0	22050	0.0417	2583.984		2497.852	2497.852	2583.984	2670.117	2	doublet	solo	0	3	182	
365	Spectrogram 1	1	246.4422959	246.458718	0	22050	0.0164	2497.852		2325.586	2411.719	2497.852	2583.984	1	doublet	solo	0	3	183	
