Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Max Freq (Hz)	Peak Amp (U)	Freq 5% (Hz)	Freq 25% (Hz)	Freq 75% (Hz)	Freq 95% (Hz)	Note_type	call_type	series_type	series_seq	Call_group_num	Call_num	Notes
35	Spectrogram 1	1	31.97775545	32.01774701	0	22050	0.04	2670.117		2583.984	2670.117	2756.25	2842.383	2	doublet	solo	0	1	18	
36	Spectrogram 1	1	33.99746027	34.01301661	0	22050	0.0156	2583.984		2411.719	2497.852	2583.984	2756.25	1	doublet	solo	0	1	19	
37	Spectrogram 1	1	34.07331171	34.1140326	0	22050	0.0407	2670.117		2583.984	2670.117	2756.25	2842.383	2	doublet	solo	0	1	19	
38	Spectrogram 1	1	35.56841364	35.5831775	0	22050	0.0148	2583.984		2497.852	2583.984	2583.984	2670.117	1	doublet	solo	0	1	20	
39	Spectrogram 1	1	35.6469163	35.6851693	0	22050	0.0383	2670.117		2583.984	2670.117	2756.25	2842.383	2	doublet	solo	0	1	20	
40	Spectrogram 1	1	37.03775492	37.05343994	0	22050	0.0157	2583.984		2497.852	2583.984	2583.984	2670.117	1	doublet	solo	0	1	21	
41	Spectrogram 1	1	37.11743631	37.15859012	0	22050	0.0412	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	solo	0	1	21	
42	Spectrogram 1	1	40.02449122	40.03954783	0	22050	0.0151	2583.984		2411.719	2497.852	2670.117	2756.25	1	doublet	solo	0	1	22	
43	Spectrogram 1	1	40.10807123	40.14773932	0	22050	0.0397	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	solo	0	1	22	
44	Spectrogram 1	1	41.71675577	41.73116107	0	22050	0.0144	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	1	23	
45	Spectrogram 1	1	41.79421702	41.83487881	0	22050	0.0407	2670.117		2583.984	2670.117	2756.25	2842.383	2	doublet	solo	0	1	23	
46	Spectrogram 1	1	43.71251764	43.72962345	0	22050	0.0171	2583.984		2497.852	2583.984	2583.984	2670.117	1	doublet	solo	0	1	24	
47	Spectrogram 1	1	43.79589548	43.83623497	0	22050	0.0403	2670.117		2583.984	2670.117	2756.25	2842.383	2	doublet	solo	0	1	24	
48	Spectrogram 1	1	45.45498743	45.46918481	0	22050	0.0142	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	1	25	
49	Spectrogram 1	1	45.53473749	45.5756606	0	22050	0.0409	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	solo	0	1	25	
50	Spectrogram 1	1	47.11106577	47.12606652	0	22050	0.015	2583.984		2497.852	2497.852	2670.117	2756.25	1	doublet	solo	0	1	26	
51	Spectrogram 1	1	47.18807306	47.2288493	0	22050	0.0408	2670.117		2497.852	2670.117	2756.25	2842.383	2	doublet	solo	0	1	26	
52	Spectrogram 1	1	49.02711954	49.0424155	0	22050	0.0153	2583.984		2411.719	2583.984	2670.117	2756.25	1	doublet	solo	0	1	27	
53	Spectrogram 1	1	49.10027399	49.1391392	0	22050	0.0389	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	solo	0	1	27	
54	Spectrogram 1	1	51.0374383	51.05303176	0	22050	0.0156	2583.984		2411.719	2497.852	2670.117	2756.25	1	doublet	solo	0	1	28	
55	Spectrogram 1	1	51.1180047	51.15828759	0	22050	0.0403	2670.117		2497.852	2670.117	2756.25	2842.383	2	doublet	solo	0	1	28	
56	Spectrogram 1	1	53.20360651	53.22083815	0	22050	0.0172	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	1	29	
57	Spectrogram 1	1	53.28190317	53.32246388	0	22050	0.0406	2670.117		2497.852	2670.117	2756.25	2842.383	2	doublet	solo	0	1	29	
58	Spectrogram 1	1	55.16999903	55.18514237	0	22050	0.0151	2583.984		2411.719	2497.852	2670.117	2756.25	1	doublet	solo	0	1	30	
59	Spectrogram 1	1	55.24836817	55.28943239	0	22050	0.0411	2670.117		2583.984	2670.117	2670.117	2756.25	2	doublet	solo	0	1	30	
60	Spectrogram 1	1	56.99215403	57.00800409	0	22050	0.0159	2583.984		2411.719	2497.852	2670.117	2756.25	1	doublet	solo	0	1	31	
61	Spectrogram 1	1	57.0776185	57.11838522	0	22050	0.0408	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	solo	0	1	31	
62	Spectrogram 1	1	59.46333399	59.47880348	0	22050	0.0155	2583.984		2411.719	2497.852	2583.984	2670.117	1	doublet	solo	0	1	32	
63	Spectrogram 1	1	59.54521647	59.58562045	0	22050	0.0404	2670.117		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	32	
64	Spectrogram 1	1	61.0997056	61.11603251	0	22050	0.0163	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	1	33	
65	Spectrogram 1	1	61.1802949	61.22101009	0	22050	0.0407	2670.117		2583.984	2670.117	2670.117	2756.25	2	doublet	solo	0	1	33	
66	Spectrogram 1	1	63.03770914	63.05360499	0	22050	0.0159	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	1	34	
67	Spectrogram 1	1	63.1081399	63.14896378	0	22050	0.0408	2670.117		2583.984	2583.984	2670.117	2756.25	2	doublet	solo	0	1	34	
68	Spectrogram 1	1	65.84424296	65.85984507	0	22050	0.0156	2583.984		2411.719	2497.852	2583.984	2756.25	1	doublet	solo	0	1	35	
69	Spectrogram 1	1	65.91782084	65.96035933	0	22050	0.0425	2670.117		2583.984	2583.984	2670.117	2756.25	2	doublet	solo	0	1	35	
70	Spectrogram 1	1	67.3000001	67.31693735	0	22050	0.0169	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	1	36	
71	Spectrogram 1	1	67.37349405	67.41402618	0	22050	0.0405	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	solo	0	1	36	
72	Spectrogram 1	1	87.70242777	87.71818247	0	22050	0.0158	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	2	37	
73	Spectrogram 1	1	87.77457895	87.8130017	0	22050	0.0384	2670.117		2583.984	2583.984	2670.117	2756.25	2	doublet	solo	0	2	37	
74	Spectrogram 1	1	89.71609965	89.73149576	0	22050	0.0154	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	2	38	
75	Spectrogram 1	1	89.78963938	89.82914414	0	22050	0.0395	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	solo	0	2	38	
76	Spectrogram 1	1	91.55739298	91.57249438	0	22050	0.0151	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	2	39	
77	Spectrogram 1	1	91.63358011	91.67302516	0	22050	0.0394	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	solo	0	2	39	
78	Spectrogram 1	1	93.26129618	93.27759256	0	22050	0.0163	2583.984		2411.719	2497.852	2583.984	2756.25	1	doublet	solo	0	2	40	
79	Spectrogram 1	1	93.3407258	93.37992925	0	22050	0.0392	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	solo	0	2	40	
80	Spectrogram 1	1	95.10747996	95.12294373	0	22050	0.0155	2583.984		2411.719	2497.852	2583.984	2756.25	1	doublet	solo	0	2	41	
81	Spectrogram 1	1	95.18054667	95.22059434	0	22050	0.04	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	solo	0	2	41	
82	Spectrogram 1	1	96.83197489	96.84720601	0	22050	0.0152	2583.984		2411.719	2497.852	2670.117	2756.25	1	doublet	solo	0	2	42	
83	Spectrogram 1	1	96.90736857	96.94853386	0	22050	0.0412	2670.117		2497.852	2670.117	2756.25	2842.383	2	doublet	solo	0	2	42	
84	Spectrogram 1	1	98.619275	98.6347998	0	22050	0.0155	2583.984		2411.719	2497.852	2583.984	2756.25	1	doublet	solo	0	2	43	
85	Spectrogram 1	1	98.69163218	98.73119929	0	22050	0.0396	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	solo	0	2	43	
86	Spectrogram 1	1	100.2429475	100.2584418	0	22050	0.0155	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	2	44	
87	Spectrogram 1	1	100.318364	100.3599756	0	22050	0.0416	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	solo	0	2	44	
88	Spectrogram 1	1	101.6983918	101.7136496	0	22050	0.0153	2583.984		2497.852	2583.984	2583.984	2670.117	1	doublet	two	1	2	45	
89	Spectrogram 1	1	101.7725648	101.8126468	0	22050	0.0401	2670.117		2497.852	2670.117	2756.25	2842.383	2	doublet	two	1	2	45	
90	Spectrogram 1	1	102.027913	102.0419922	0	22050	0.0141	2583.984		2325.586	2497.852	2670.117	2756.25	1	doublet	two	2	2	46	
91	Spectrogram 1	1	102.0871629	102.1173579	0	22050	0.0302	2670.117		2583.984	2670.117	2670.117	2756.25	2	doublet	two	2	2	46	
92	Spectrogram 1	1	103.8910645	103.9063262	0	22050	0.0153	2583.984		2411.719	2497.852	2583.984	2756.25	1	doublet	solo	0	2	47	
93	Spectrogram 1	1	103.9666413	104.0064983	0	22050	0.0399	2670.117		2497.852	2670.117	2756.25	2842.383	2	doublet	solo	0	2	47	
94	Spectrogram 1	1	114.775464	114.7910918	0	22050	0.0156	2583.984		2411.719	2497.852	2670.117	2756.25	1	doublet	solo	0	3	48	
95	Spectrogram 1	1	114.8446244	114.886873	0	22050	0.0422	2670.117		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	3	48	
96	Spectrogram 1	1	116.2235612	116.2396134	0	22050	0.0161	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	3	49	
97	Spectrogram 1	1	116.2978486	116.3368958	0	22050	0.039	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	solo	0	3	49	
98	Spectrogram 1	1	117.989705	118.0028154	0	22050	0.0131	2583.984		2411.719	2497.852	2583.984	2670.117	1	doublet	solo	0	3	50	
99	Spectrogram 1	1	118.0685243	118.1099528	0	22050	0.0414	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	solo	0	3	50	
100	Spectrogram 1	1	121.443921	121.4585074	0	22050	0.0146	2583.984		2411.719	2497.852	2583.984	2756.25	1	doublet	solo	0	3	51	
101	Spectrogram 1	1	121.5160111	121.5547161	0	22050	0.0387	2583.984		2583.984	2583.984	2670.117	2756.25	2	doublet	solo	0	3	51	
102	Spectrogram 1	1	123.1091355	123.1238593	0	22050	0.0147	2583.984		2411.719	2497.852	2583.984	2670.117	1	doublet	solo	0	3	52	
103	Spectrogram 1	1	123.1841706	123.2230195	0	22050	0.0388	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	solo	0	3	52	
104	Spectrogram 1	1	124.9610871	124.9764375	0	22050	0.0154	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	3	53	
105	Spectrogram 1	1	125.0330628	125.0741328	0	22050	0.0411	2670.117		2497.852	2670.117	2756.25	2842.383	2	doublet	solo	0	3	53	
106	Spectrogram 1	1	126.5959672	126.6111573	0	22050	0.0152	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	3	54	
107	Spectrogram 1	1	126.6683015	126.7092036	0	22050	0.0409	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	solo	0	3	54	
108	Spectrogram 1	1	128.5648698	128.5803679	0	22050	0.0155	2583.984		2497.852	2583.984	2583.984	2670.117	1	doublet	solo	0	3	55	
109	Spectrogram 1	1	128.6452836	128.6859339	0	22050	0.0407	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	solo	0	3	55	
110	Spectrogram 1	1	130.6342668	130.6503343	0	22050	0.0161	2583.984		2411.719	2497.852	2670.117	2756.25	1	doublet	solo	0	3	56	
111	Spectrogram 1	1	130.7147416	130.7545376	0	22050	0.0398	2670.117		2497.852	2583.984	2756.25	2842.383	2	doublet	solo	0	3	56	
112	Spectrogram 1	1	132.3707932	132.3869828	0	22050	0.0162	2583.984		2411.719	2497.852	2670.117	2756.25	1	doublet	solo	0	3	57	
113	Spectrogram 1	1	132.4466905	132.4861965	0	22050	0.0395	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	solo	0	3	57	
114	Spectrogram 1	1	133.981389	133.9969377	0	22050	0.0155	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	3	58	
115	Spectrogram 1	1	134.0529527	134.0933055	0	22050	0.0404	2670.117		2497.852	2670.117	2756.25	2842.383	2	doublet	solo	0	3	58	
116	Spectrogram 1	1	135.4994554	135.514244	0	22050	0.0148	2583.984		2411.719	2497.852	2583.984	2756.25	1	doublet	solo	0	3	59	
117	Spectrogram 1	1	135.574849	135.6132336	0	22050	0.0384	2670.117		2497.852	2670.117	2756.25	2842.383	2	doublet	solo	0	3	59	
118	Spectrogram 1	1	137.4748734	137.4896163	0	22050	0.0147	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	3	60	
119	Spectrogram 1	1	137.5512437	137.5908641	0	22050	0.0396	2670.117		2583.984	2670.117	2670.117	2756.25	2	doublet	solo	0	3	60	
120	Spectrogram 1	1	139.195424	139.210594	0	22050	0.0152	2583.984		2411.719	2497.852	2583.984	2756.25	1	doublet	solo	0	3	61	
121	Spectrogram 1	1	139.2737168	139.31246	0	22050	0.0387	2670.117		2583.984	2670.117	2670.117	2756.25	2	doublet	solo	0	3	61	
122	Spectrogram 1	1	140.9568528	140.9724806	0	22050	0.0156	2583.984		2497.852	2583.984	2583.984	2670.117	1	doublet	two	1	3	62	
123	Spectrogram 1	1	141.0375566	141.0769711	0	22050	0.0394	2670.117		2497.852	2670.117	2756.25	2842.383	2	doublet	two	1	3	62	
124	Spectrogram 1	1	141.2919511	141.306221	0	22050	0.0143	2583.984		2411.719	2497.852	2670.117	2756.25	1	doublet	two	2	3	63	
125	Spectrogram 1	1	141.3518113	141.3807514	0	22050	0.0289	2670.117		2583.984	2670.117	2670.117	2756.25	2	doublet	two	2	3	63	
126	Spectrogram 1	1	142.9404344	142.9552306	0	22050	0.0148	2583.984		2411.719	2497.852	2583.984	2756.25	1	doublet	two	1	3	64	
127	Spectrogram 1	1	143.0185899	143.0593166	0	22050	0.0407	2670.117		2583.984	2670.117	2670.117	2756.25	2	doublet	two	1	3	64	
128	Spectrogram 1	1	143.2325334	143.2449876	0	22050	0.0125	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	two	2	3	65	
129	Spectrogram 1	1	143.2928971	143.3239708	0	22050	0.0311	2670.117		2583.984	2583.984	2670.117	2756.25	2	doublet	two	2	3	65	
130	Spectrogram 1	1	144.9689836	144.9855419	0	22050	0.0166	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	two	1	3	66	
131	Spectrogram 1	1	145.0454453	145.0867365	0	22050	0.0413	2670.117		2583.984	2583.984	2670.117	2756.25	2	doublet	two	1	3	66	
132	Spectrogram 1	1	145.2827958	145.2977676	0	22050	0.015	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	two	2	3	67	
133	Spectrogram 1	1	145.3433122	145.3711994	0	22050	0.0279	2670.117		2497.852	2583.984	2670.117	2756.25	2	doublet	two	2	3	67	
134	Spectrogram 1	1	148.8671159	148.8824233	0	22050	0.0153	2583.984		2411.719	2497.852	2583.984	2756.25	1	doublet	solo	0	3	68	
135	Spectrogram 1	1	148.9499711	148.9899425	0	22050	0.04	2670.117		2497.852	2583.984	2670.117	2842.383	2	doublet	solo	0	3	68	
136	Spectrogram 1	1	150.8294267	150.84554	0	22050	0.0161	2583.984		2411.719	2497.852	2583.984	2756.25	1	doublet	solo	0	3	69	
137	Spectrogram 1	1	150.9062089	150.9470424	0	22050	0.0408	2670.117		2497.852	2583.984	2670.117	2842.383	2	doublet	solo	0	3	69	
138	Spectrogram 1	1	154.4194993	154.4353788	0	22050	0.0159	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	3	70	
139	Spectrogram 1	1	154.4943131	154.5330792	0	22050	0.0388	2670.117		2583.984	2583.984	2670.117	2756.25	2	doublet	solo	0	3	70	
140	Spectrogram 1	1	156.1797074	156.1951493	0	22050	0.0154	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	3	71	
141	Spectrogram 1	1	156.2478837	156.2897699	0	22050	0.0419	2670.117		2583.984	2670.117	2670.117	2756.25	2	doublet	solo	0	3	71	
142	Spectrogram 1	1	158.0936326	158.1076889	0	22050	0.0141	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	3	72	
143	Spectrogram 1	1	158.1758927	158.2160014	0	22050	0.0401	2670.117		2583.984	2670.117	2670.117	2756.25	2	doublet	solo	0	3	72	
144	Spectrogram 1	1	160.6598252	160.6746873	0	22050	0.0149	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	3	73	
145	Spectrogram 1	1	160.7344255	160.7752131	0	22050	0.0408	2670.117		2583.984	2670.117	2670.117	2756.25	2	doublet	solo	0	3	73	
1	Waveform 1	1	2.262879754	2.27868476	0	22050	0.0158		16377					1	doublet	solo	0	1	1	
2	Waveform 1	1	2.34047618	2.382615006	0	22050	0.0421		22887					2	doublet	solo	0	1	1	
3	Waveform 1	1	4.002607728	4.018866444	0	22050	0.0163		18758					1	doublet	solo	0	1	2	
4	Waveform 1	1	4.081700707	4.123559102	0	22050	0.0419		26107					2	doublet	solo	0	1	2	
5	Waveform 1	1	5.698956872	5.714142696	0	22050	0.0152		20209					1	doublet	solo	0	1	3	
6	Waveform 1	1	5.780294801	5.822592295	0	22050	0.0423		26757					2	doublet	solo	0	1	3	
7	Waveform 1	1	7.464149857	7.480438393	0	22050	0.0163		20619					11	solo	solo	0	1	4	
8	Waveform 1	1	8.934875394	8.951188749	0	22050	0.0163		18639					1	doublet	solo	0	1	5	
9	Waveform 1	1	9.011542226	9.04830525	0	22050	0.0368		25558					2	doublet	solo	0	1	5	
10	Waveform 1	1	10.66956892	10.68737609	0	22050	0.0178		16959					1	doublet	solo	0	1	6	
11	Waveform 1	1	10.74759665	10.78808353	0	22050	0.0405		25685					2	doublet	solo	0	1	6	
12	Waveform 1	1	12.33326521	12.35110336	0	22050	0.0178		19030					1	doublet	solo	0	1	7	
13	Waveform 1	1	12.41163244	12.45221274	0	22050	0.0406		24689					2	doublet	solo	0	1	7	
14	Waveform 1	1	14.06009092	14.07784087	0	22050	0.0177		18570					1	doublet	solo	0	1	8	
15	Waveform 1	1	14.13952341	14.1785226	0	22050	0.039		24806					2	doublet	solo	0	1	8	
16	Waveform 1	1	15.720045	15.73643961	0	22050	0.0164		19054					1	doublet	solo	0	1	9	
17	Waveform 1	1	15.79662123	15.83703124	0	22050	0.0404		25240					2	doublet	solo	0	1	9	
18	Waveform 1	1	18.74591913	18.76226869	0	22050	0.0163		14087					1	doublet	solo	0	1	10	
19	Waveform 1	1	18.81945505	18.85926724	0	22050	0.0398		23048					2	doublet	solo	0	1	10	
20	Waveform 1	1	20.88678064	20.90257527	0	22050	0.0158		16482					1	doublet	solo	0	1	11	
21	Waveform 1	1	20.96083918	20.99705526	0	22050	0.0362		23430					2	doublet	solo	0	1	11	
22	Waveform 1	1	22.56770983	22.58380976	0	22050	0.0161		18166					1	doublet	solo	0	1	12	
23	Waveform 1	1	22.64002314	22.67960835	0	22050	0.0396		24754					2	doublet	solo	0	1	12	
24	Waveform 1	1	24.5038785	24.51925173	0	22050	0.0154		15959					1	doublet	two	1	1	13	
25	Waveform 1	1	24.58124628	24.62171927	0	22050	0.0405		25678					2	doublet	two	1	1	13	
26	Waveform 1	1	24.82814112	24.84261504	0	22050	0.0145		15057					1	doublet	two	2	1	14	
27	Waveform 1	1	24.88446703	24.91238627	0	22050	0.0279		19673					2	doublet	two	2	1	14	
28	Waveform 1	1	26.95061197	26.96801906	0	22050	0.0174		17072					1	doublet	solo	0	1	15	
29	Waveform 1	1	27.0232419	27.06154146	0	22050	0.0383		24267					2	doublet	solo	0	1	15	
30	Waveform 1	1	28.58925142	28.60528269	0	22050	0.016		18721					1	doublet	solo	0	1	16	
31	Waveform 1	1	28.66705217	28.70694346	0	22050	0.0399		25340					2	doublet	solo	0	1	16	
32	Waveform 1	1	30.29668894	30.31204119	0	22050	0.0154		16902					1	doublet	solo	0	1	17	
33	Waveform 1	1	30.36748209	30.40752119	0	22050	0.04		24707					2	doublet	solo	0	1	17	
34	Waveform 1	1	31.90063563	31.91659823	0	22050	0.016		18844					1	doublet	solo	0	1	18	
35	Waveform 1	1	31.97775545	32.01774701	0	22050	0.04		25093					2	doublet	solo	0	1	18	
36	Waveform 1	1	33.99746027	34.01301661	0	22050	0.0156		17926					1	doublet	solo	0	1	19	
37	Waveform 1	1	34.07331171	34.1140326	0	22050	0.0407		25304					2	doublet	solo	0	1	19	
38	Waveform 1	1	35.56841364	35.5831775	0	22050	0.0148		20274					1	doublet	solo	0	1	20	
39	Waveform 1	1	35.6469163	35.6851693	0	22050	0.0383		25698					2	doublet	solo	0	1	20	
40	Waveform 1	1	37.03775492	37.05343994	0	22050	0.0157		21079					1	doublet	solo	0	1	21	
41	Waveform 1	1	37.11743631	37.15859012	0	22050	0.0412		26343					2	doublet	solo	0	1	21	
42	Waveform 1	1	40.02449122	40.03954783	0	22050	0.0151		19288					1	doublet	solo	0	1	22	
43	Waveform 1	1	40.10807123	40.14773932	0	22050	0.0397		25573					2	doublet	solo	0	1	22	
44	Waveform 1	1	41.71675577	41.73116107	0	22050	0.0144		19278					1	doublet	solo	0	1	23	
45	Waveform 1	1	41.79421702	41.83487881	0	22050	0.0407		26168					2	doublet	solo	0	1	23	
46	Waveform 1	1	43.71251764	43.72962345	0	22050	0.0171		19125					1	doublet	solo	0	1	24	
47	Waveform 1	1	43.79589548	43.83623497	0	22050	0.0403		26223					2	doublet	solo	0	1	24	
48	Waveform 1	1	45.45498743	45.46918481	0	22050	0.0142		16634					1	doublet	solo	0	1	25	
49	Waveform 1	1	45.53473749	45.5756606	0	22050	0.0409		24987					2	doublet	solo	0	1	25	
50	Waveform 1	1	47.11106577	47.12606652	0	22050	0.015		19411					1	doublet	solo	0	1	26	
51	Waveform 1	1	47.18807306	47.2288493	0	22050	0.0408		25333					2	doublet	solo	0	1	26	
52	Waveform 1	1	49.02711954	49.0424155	0	22050	0.0153		20312					1	doublet	solo	0	1	27	
